Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
49,eyelinksopticiansb6i_33.666652_73.073279,Eye Links Opticians B-6 I-8 Markaz,"Eye Links Opticians B-6 I-8 Markaz
4.6(42)
Optician · B-6 plot 44 zaki center I-8 Markaz, near Habibi Restaurant parking straight road from
Open ⋅ Closes 10:30 PM · +92 333 5191897",Optician,Open,33.6666525,73.0732791,https://www.google.com/maps/place/Eye+Links+Opticians+B-6+I-8+Markaz/data=!4m7!3m6!1s0x38df9545b4339315:0xbba04878ccf69d06!8m2!3d33.6666525!4d73.0732791!16s%2Fg%2F11cn_j3cvz!19sChIJFZMztEWV3zgRBp32zHhIoLs?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
50,masoodopticalf10mark_33.696402_73.011393,Masood Optical F-10 Markaz,"Masood Optical F-10 Markaz
4.5(28)
Optician · Infront of
Open ⋅ Closes 9:30 PM · +92 51 8743355",Optician,Open,33.6964019,73.0113933,https://www.google.com/maps/place/Masood+Optical+F-10+Markaz/data=!4m7!3m6!1s0x38dfbf09bfd0b5a5:0x438e9adb5255b0e7!8m2!3d33.6964019!4d73.0113933!16s%2Fg%2F11h229cbn8!19sChIJpbXQvwm_3zgR57BVUtuajkM?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
51,blinkoptics_33.645265_72.964564,Blink Optics,"Blink Optics
4.8(32)
Optician · Qadri Arcade, Shop # 11 Street 108, near Anwar Hospital
Open ⋅ Closes 10 PM · +92 313 5007397",Optician,Open,33.6452653,72.9645639,https://www.google.com/maps/place/Blink+Optics/data=!4m7!3m6!1s0x38df97942737d675:0x3bd7f0d48ced97b0!8m2!3d33.6452653!4d72.9645639!16s%2Fg%2F11h8j43n4d!19sChIJddY3J5SX3zgRsJftjNTw1zs?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
52,optiker_33.518864_73.087399,Optiker,"Optiker
5.0(155)
Optician · Business Bay, Shop No. 5B,Sector F, DHA Phase
Open ⋅ Closes 11 PM · +92 310 5005200",Optician,Open,33.518864,73.0873993,https://www.google.com/maps/place/Optiker/data=!4m7!3m6!1s0x38df93a93b56aacf:0xad08ccf463fd8204!8m2!3d33.518864!4d73.0873993!16s%2Fg%2F11j904xvlz!19sChIJz6pWO6mT3zgRBIL9Y_TMCK0?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
53,opticianeaglevision_33.711893_73.040929,OPTICIAN EAGLE VISION,"OPTICIAN EAGLE VISION
4.9(65)
Optician ·  · Shop no 2، Panther plaza، Markaz
Open ⋅ Closes 9 PM",Optician,Open,33.711893,73.0409289,https://www.google.com/maps/place/OPTICIAN+EAGLE+VISION/data=!4m7!3m6!1s0x38dfbf8a95f00001:0x1f0dff9f7cac2d7e!8m2!3d33.711893!4d73.0409289!16s%2Fg%2F11g6566_65!19sChIJAQDwlYq_3zgRfi2sfJ__DR8?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
54,grandoptikaopticssho_33.696418_73.012172,Grand Optika - Optics Shop in Islamabad,"Grand Optika - Optics Shop in Islamabad
5.0(15)
Optician · Shop# 3 Ground Floor, Plot, 7K, next to Old Books N Books
Open ⋅ Closes 11 PM · +92 51 8448644",Optician,Open,33.6964182,73.0121716,https://www.google.com/maps/place/Grand+Optika+-+Optics+Shop+in+Islamabad/data=!4m7!3m6!1s0x38dfbfad4790f507:0x70a3854dd8cbf372!8m2!3d33.6964182!4d73.0121716!16s%2Fg%2F11vkks7578!19sChIJB_WQR62_3zgRcvPL2E2Fo3A?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
55,eyepoint_33.520582_73.089886,EYE POINT,"EYE POINT
4.9(60)
Optician · G3CQ+6XJ
Open ⋅ Closes 11 PM · +92 51 8990716",Optician,Open,33.5205817,73.0898862,https://www.google.com/maps/place/EYE+POINT/data=!4m7!3m6!1s0x38dfedf00f354319:0x7c8609c482120016!8m2!3d33.5205817!4d73.0898862!16s%2Fg%2F11mhh461g3!19sChIJGUM1D_Dt3zgRFgASgsQJhnw?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
56,droptics_33.690232_73.030689,Dr.Optics,"Dr.Optics
5.0(25)
Optician · Awami Trade center 1A lower Ground
Open ⋅ Closes 10:30 PM · +92 332 6666975",Optician,Open,33.6902318,73.0306887,https://www.google.com/maps/place/Dr.Optics/data=!4m7!3m6!1s0x38dfbf1f893baf9f:0x7cbb20f9b79a0dae!8m2!3d33.6902318!4d73.0306887!16s%2Fg%2F11s18830v2!19sChIJn687iR-_3zgRrg2at_kgu3w?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
57,zeevisionoptics_33.645425_72.963899,Zee Vision Optics,"Zee Vision Optics
4.9(32)
Optician ·  · JXW7+5H6, Street 110
Open ⋅ Closes 11 PM · +92 300 9148414",Optician,Open,33.645425,72.9638992,https://www.google.com/maps/place/Zee+Vision+Optics/data=!4m7!3m6!1s0x38df963f4b4e62e9:0x3dc91d1166b0c9b!8m2!3d33.645425!4d72.9638992!16s%2Fg%2F11bccgb33b!19sChIJ6WJOSz-W3zgRmwxrFtGR3AM?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
58,glassmithbygulzariop_33.683042_72.988655,Glassmith by Gulzari Optics,"Glassmith by Gulzari Optics
4.8(42)
Optician ·  · Shop 5, Lord trade centre, Hilal road, Markaz
Open ⋅ Closes 5 PM · +92 51 2113847",Optician,Open,33.683042,72.9886555,https://www.google.com/maps/place/Glassmith+by+Gulzari+Optics/data=!4m7!3m6!1s0x38dfbde37393ecf9:0xc1ad9d2dfd60c3dc!8m2!3d33.683042!4d72.9886555!16s%2Fg%2F11cs018q4j!19sChIJ-eyTc-O93zgR3MNg_S2drcE?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
59,sardaroptics_33.716498_73.085522,Sardar Optics,"Sardar Optics
4.9(18)
Optician · Old Cinema Building, Melody Market
Open ⋅ Closes 10 PM · +92 315 6558302",Optician,Open,33.7164975,73.0855216,https://www.google.com/maps/place/Sardar+Optics/data=!4m7!3m6!1s0x38dfbf056ee689a1:0xa47a3f15f9f61f2f!8m2!3d33.7164975!4d73.0855216!16s%2Fg%2F11rwjlz_3_!19sChIJoYnmbgW_3zgRLx_2-RU_eqQ?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
60,gulzariopticalcentre_33.714810_73.067472,Gulzari Optical Centre,"Gulzari Optical Centre
4.0(4)
Optician · AK Fazal-ul, Mehmood Plaza, Haq Rd
Open ⋅ Closes 8 PM · +92 51 2344312",Optician,Open,33.7148104,73.0674717,https://www.google.com/maps/place/Gulzari+Optical+Centre/data=!4m7!3m6!1s0x38dfbf99b5fe7941:0xb56c9bbb121fce41!8m2!3d33.7148104!4d73.0674717!16s%2Fg%2F11x9gbc3b!19sChIJQXn-tZm_3zgRQc4fErubbLU?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
61,ivisionoptical_33.681315_73.155360,I VISION OPTICAL,"I VISION OPTICAL
5.0(17)
Optician · Shop number 06 ground floor Al Farooq plaza 2 Newmal, main Jinnah Ave
Open ⋅ Closes 9 PM · +92 301 5139136",Optician,Open,33.6813148,73.1553601,https://www.google.com/maps/place/I+VISION+OPTICAL/data=!4m7!3m6!1s0x38dfeba5d7137783:0x5d49bd1c1f0bec84!8m2!3d33.6813148!4d73.1553601!16s%2Fg%2F11wmxkwcm2!19sChIJg3cT16Xr3zgRhOwLHxy9SV0?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
62,tantiopticsheadoffic_33.729174_73.074492,Tanti Optics - Head Office,"Tanti Optics - Head Office
4.9(12)
Optician ·  · Shaukat Plaza, School Rd, F-6 Markaz, F-6
Open ⋅ Closes 9 PM · +92 51 2271731",Optician,Open,33.7291742,73.0744921,https://www.google.com/maps/place/Tanti+Optics+-+Head+Office/data=!4m7!3m6!1s0x38dfbf776b3abb39:0xdc87d768495326f1!8m2!3d33.7291742!4d73.0744921!16s%2Fg%2F12mkw899x!19sChIJObs6a3e_3zgR8SZTSWjXh9w?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
63,eyecareoptics_33.646061_73.035551,Eye Care Optics,"Eye Care Optics
4.0(2)
Optician · Shop#3-B, Shaheen Plaza, Korang Road
Open ⋅ Closes 10:15 PM · +92 314 5523593",Optician,Open,33.6460611,73.0355514,https://www.google.com/maps/place/Eye+Care+Optics/data=!4m7!3m6!1s0x38df95a6644430df:0xc8a39bac2ea3d201!8m2!3d33.6460611!4d73.0355514!16s%2Fg%2F12mkzcg2w!19sChIJ3zBEZKaV3zgRAdKjLqybo8g?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
64,eoptics_33.668396_72.996871,E Optics,"E Optics
5.0(13)
Optician ·  · silvercity Plaza
Open ⋅ Closes 11:30 PM · +92 313 7786156",Optician,Open,33.6683956,72.9968706,https://www.google.com/maps/place/E+Optics/data=!4m7!3m6!1s0x38df95f50e3dacd9:0x34fa8db8ab946152!8m2!3d33.6683956!4d72.9968706!16s%2Fg%2F11jgnqf9pm!19sChIJ2aw9DvWV3zgRUmGUq7iN-jQ?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
65,theocularstore_33.683036_72.988655,The Ocular Store,"The Ocular Store
5.0(25)
Optician · shop #5, Lord Trade Centre
Open ⋅ Closes 5 PM · +92 345 8929662",Optician,Open,33.6830357,72.9886552,https://www.google.com/maps/place/The+Ocular+Store/data=!4m7!3m6!1s0x38dfbdb0e268e8e7:0xa1c4907a9c66bf0c!8m2!3d33.6830357!4d72.9886552!16s%2Fg%2F11vjpxs82z!19sChIJ5-ho4rC93zgRDL9mnHqQxKE?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
66,raysoptics_33.689585_73.032182,Rays Optics,"Rays Optics
5.0(23)
Optician · Shop no. 1, 1st Floor, Dubai barra market
Open ⋅ Closes 10:30 PM · +92 333 7030306",Optician,Open,33.6895851,73.0321823,https://www.google.com/maps/place/Rays+Optics/data=!4m7!3m6!1s0x38dfbf9ab5fa48f1:0x71a722487a3e861f!8m2!3d33.6895851!4d73.0321823!16s%2Fg%2F11sk9x2ydz!19sChIJ8Uj6tZq_3zgRH4Y-ekgip3E?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
67,tantiopticscollectio_33.694252_73.012847,Tanti Optics & Collection,"Tanti Optics & Collection
3.5(22)
Optician · Shop no 1, Mustafa Mansion, Sumbal Rd
Open ⋅ Closes 10 PM · +92 51 2299606",Optician,Open,33.694252,73.0128474,https://www.google.com/maps/place/Tanti+Optics+%26+Collection/data=!4m7!3m6!1s0x38dfbe14cf41ae8d:0x74de2c90508406d7!8m2!3d33.694252!4d73.0128474!16s%2Fg%2F12mkzk7lh!19sChIJja5BzxS-3zgR1waEUJAs3nQ?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
68,emiratesoptics_33.668506_72.996666,Emirates Optics,"Emirates Optics
4.7(14)
Optician · Shop # B16, G, silver city plaza, 11 Markaz
Open ⋅ Closes 11 PM · +92 300 4839895",Optician,Open,33.6685061,72.996666,https://www.google.com/maps/place/Emirates+Optics/data=!4m7!3m6!1s0x38df954a1780be4d:0xa5885d447a7b173f!8m2!3d33.6685061!4d72.996666!16s%2Fg%2F11fks8pk8t!19sChIJTb6AF0qV3zgRPxd7ekRdiKU?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
69,syedsonsoptical2aabp_33.707733_73.088758,"SYED SONS OPTICAL 2, Aabpara Market, Rehman Arcade, Aabpara Market Islamabad Pakistan","SYED SONS OPTICAL 2, Aabpara Market, Rehman Arcade, Aabpara Market Islamabad Pakistan
5.0(4)
Optician · Shop-1 Basement، Rahman Arcade
Open ⋅ Closes 10 PM · +92 333 5251442",Optician,Open,33.7077326,73.0887583,"https://www.google.com/maps/place/SYED+SONS+OPTICAL+2,+Aabpara+Market,+Rehman+Arcade,+Aabpara+Market+Islamabad+Pakistan/data=!4m7!3m6!1s0x38dfc1ade39cce7f:0x46caefb72ed443e2!8m2!3d33.7077326!4d73.0887583!16s%2Fg%2F11ng6d0g0j!19sChIJf86c463B3zgR4kPULrfvykY?authuser=0&hl=en&rclk=1","Optician, Islamabad"
70,glassesgallery_33.642819_72.952739,Glasses Gallery,"Glasses Gallery
5.0(1)
Optician · Valley-1 Plaza Shop4, Street 14
Open ⋅ Closes 9 PM · +92 327 5780177",Optician,Open,33.6428187,72.9527394,https://www.google.com/maps/place/Glasses+Gallery/data=!4m7!3m6!1s0x38df97a9ae2cdb05:0x2bf771df73a13248!8m2!3d33.6428187!4d72.9527394!16s%2Fg%2F11ts3hd7fb!19sChIJBdssrqmX3zgRSDKhc99x9ys?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
71,opticseleven_33.619442_73.141184,Optics Eleven,"Optics Eleven
5.0(25)
Optician · J49R+QFF, Ghori Town Rd
Open ⋅ Closes 10 PM · +92 311 1611100",Optician,Open,33.619442,73.1411839,https://www.google.com/maps/place/Optics+Eleven/data=!4m7!3m6!1s0x38dfebb653ada799:0x70d774a715b354e0!8m2!3d33.619442!4d73.1411839!16s%2Fg%2F11t0srygmz!19sChIJmaetU7br3zgR4FSzFad013A?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
72,gulzariopticalcentre_33.667691_72.997425,Gulzari Optical Centre,"Gulzari Optical Centre
3.6(15)
Optician · MX9W+3XF, Al Anayat Mall
Open ⋅ Closes 9 PM · +92 51 2363532",Optician,Open,33.6676911,72.9974247,https://www.google.com/maps/place/Gulzari+Optical+Centre/data=!4m7!3m6!1s0x38df95fee5fd7e2f:0x5bb7378ad4b7ff0d!8m2!3d33.6676911!4d72.9974247!16s%2Fg%2F11hbk586nq!19sChIJL3795f6V3zgRDf-31Io3t1s?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
73,hajiusmansonsopticia_33.565793_73.130220,Haji Usman & Sons Opticians PWD Branch,"Haji Usman & Sons Opticians PWD Branch
4.0(29)
Optician · 342
Open ⋅ Closes 10 PM · +92 51 5170789",Optician,Open,33.5657929,73.1302196,https://www.google.com/maps/place/Haji+Usman+%26+Sons+Opticians+PWD+Branch/data=!4m7!3m6!1s0x38dfed0e91f2b01f:0x159623f88ea4467d!8m2!3d33.5657929!4d73.1302196!16s%2Fg%2F11mtjf0n5z!19sChIJH7DykQ7t3zgRfUakjvgjlhU?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
74,zafaroptics_33.689999_73.030711,Zafar Optics,"Zafar Optics
4.4(16)
Optician · Shop#34 Lower Ground Floor, Awami trade center, markaz
Open ⋅ Closes 10 PM · +92 51 2284981",Optician,Open,33.689999,73.0307113,https://www.google.com/maps/place/Zafar+Optics/data=!4m7!3m6!1s0x38dfbe31069f6c07:0xbb10e89a1c6de21d!8m2!3d33.689999!4d73.0307113!16s%2Fg%2F12mkw96kq!19sChIJB2yfBjG-3zgRHeJtHJroELs?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
75,dwatsonoptician_33.707808_73.050776,D.Watson Optician,"D.Watson Optician
2.4(37)
Optician
Open ⋅ Closes 11 PM · +92 51 8438111",Optician,Open,33.7078075,73.0507756,https://www.google.com/maps/place/D.Watson+Optician/data=!4m7!3m6!1s0x38dfbfb0f2c249bb:0xc6e3b79a20ee7a3e!8m2!3d33.7078075!4d73.0507756!16s%2Fg%2F11cn16w7k6!19sChIJu0nC8rC_3zgRPnruIJq348Y?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
76,glassmithbygulzariop_33.633004_72.922756,Glassmith By Gulzari Optics,"Glassmith By Gulzari Optics
4.7(24)
Optician · Capital Tower Plaza, Shope No 6, Khayaban-e-kashmir
Open ⋅ Closes 11 PM · +92 51 2308381",Optician,Open,33.6330037,72.9227559,https://www.google.com/maps/place/Glassmith+By+Gulzari+Optics/data=!4m7!3m6!1s0x38df970ede0455ab:0xf8162fff33419635!8m2!3d33.6330037!4d72.9227559!16s%2Fg%2F11qph3_j_9!19sChIJq1UE3g6X3zgRNZZBM_8vFvg?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
77,opticgallery_33.611444_72.868761,Optic Gallery,"Optic Gallery
4.8(8)
Optician
Open ⋅ Closes 10 PM · +92 334 3621045",Optician,Open,33.6114439,72.8687613,https://www.google.com/maps/place/Optic+Gallery/data=!4m7!3m6!1s0x38df990053ffa469:0x6d42dd3628bb0537!8m2!3d33.6114439!4d72.8687613!16s%2Fg%2F11lds4fcv6!19sChIJaaT_UwCZ3zgRNwW7KDbdQm0?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
78,shaheenoptics_33.729883_73.075518,Shaheen Optics,"Shaheen Optics
4.4(9)
Optician · Block 12, School Rd, F-6 Markaz, F-6
Open ⋅ Closes 11 PM · +92 51 2271666",Optician,Open,33.729883,73.075518,https://www.google.com/maps/place/Shaheen+Optics/data=!4m7!3m6!1s0x38dfbf775cd93433:0xf24a4b3d9c25cd21!8m2!3d33.729883!4d73.075518!16s%2Fg%2F12mkw8szm!19sChIJMzTZXHe_3zgRIc0lnD1LSvI?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
79,eyemaxoptical_33.570968_73.176394,EYEMAX OPTICAL,"EYEMAX OPTICAL
4.4(21)
Optometrist · civic centre Ali Al Murtaza, Street
Open ⋅ Closes 10 PM · +92 345 5726826",Optometrist,Open,33.5709675,73.176394,https://www.google.com/maps/place/EYEMAX+OPTICAL/data=!4m7!3m6!1s0x38dfed7143b436f5:0x82e42b09512ac9a6!8m2!3d33.5709675!4d73.176394!16s%2Fg%2F11hzbv8wy8!19sChIJ9Ta0Q3Ht3zgRpskqUQkr5II?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
80,diversooptics_33.684625_72.986378,Diverso Optics,"Diverso Optics
4.1(14)
Optician · F, Select Center Plot, 11 Street 29
Open ⋅ Closes 10 PM · +92 51 2228354",Optician,Open,33.6846253,72.9863775,https://www.google.com/maps/place/Diverso+Optics/data=!4m7!3m6!1s0x38dfbde41396ab67:0xe8e9acecc1ebd59b!8m2!3d33.6846253!4d72.9863775!16s%2Fg%2F12mkzj1_5!19sChIJZ6uWE-S93zgRm9Xrweys6eg?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
81,syedsonsopticaloffic_33.706848_73.068291,Syed Sons Optical official,"Syed Sons Optical official
4.1(14)
Optician · Sitara Market, Block C-3, G-7, G-7 Markaz
Open ⋅ Closes 10 PM · +92 51 2620150",Optician,Open,33.7068477,73.0682908,https://www.google.com/maps/place/Syed+Sons+Optical+official/data=!4m7!3m6!1s0x38dfbf943f56acf9:0x92c74a82fafaecae!8m2!3d33.7068477!4d73.0682908!16s%2Fg%2F12mkz7ht6!19sChIJ-axWP5S_3zgRruz6-oJKx5I?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
82,shaheenoptics_33.707762_73.050243,Shaheen Optics,"Shaheen Optics
3.9(14)
Optician · P352+435, Khyber Plaza, AKM Fazal-ul-Haq Rd, Block I, Blue Area
Open 24 hours · +92 51 2271666",Optician,Open 24 hours,33.707762,73.0502433,https://www.google.com/maps/place/Shaheen+Optics/data=!4m7!3m6!1s0x38dfbfbbac32955f:0x78d2305291038089!8m2!3d33.707762!4d73.0502433!16s%2Fg%2F12mkw8v01!19sChIJX5UyrLu_3zgRiYADkVIw0ng?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
83,alsafaoptics_33.562276_73.147589,Al-Safa Optics,"Al-Safa Optics
5.0(1)
Optician · 3
Open ⋅ Closes 11 PM · +92 348 8959807",Optician,Open,33.5622762,73.147589,https://www.google.com/maps/place/Al-Safa+Optics/data=!4m7!3m6!1s0x38dfedbb2cd4f621:0x8e0f66029d4fae84!8m2!3d33.5622762!4d73.147589!16s%2Fg%2F11fq9l5_x9!19sChIJIfbULLvt3zgRhK5PnQJmD44?authuser=0&hl=en&rclk=1,"Optician, Islamabad"
