Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
49,msnatashafazalmember_33.564876_73.126059,"Ms.Natasha Fazal (Member APA,ACPA,ISSUP,ANZMH) UK Certified | Clinical Psychologist","Ms.Natasha Fazal (Member APA,ACPA,ISSUP,ANZMH) UK Certified | Clinical Psychologist
4.9(425)
Psychologist ·  · Main PWD Rd
Closed ⋅ Opens 5:30 PM · +92 335 0466607",Psychologist,Closed,33.564876,73.126059,"https://www.google.com/maps/place/Ms.Natasha+Fazal+%28Member+APA,ACPA,ISSUP,ANZMH%29+UK+Certified+%7C+Clinical+Psychologist/data=!4m7!3m6!1s0x38dfed0fe4c24d8d:0x7186fe41ffbc2916!8m2!3d33.564876!4d73.126059!16s%2Fg%2F11mhr1svmb!19sChIJjU3C5A_t3zgRFim8_0H-hnE?authuser=0&hl=en&rclk=1","Psychologist, Islamabad"
50,msasmafaridclinicalp_33.575440_73.198172,Ms. Asma Farid Clinical Psychologist | New Soch Rehab Centre Islamabad,"Ms. Asma Farid Clinical Psychologist | New Soch Rehab Centre Islamabad
5.0(30)
Psychologist · House # 6, Street 12 Main Road
Open ⋅ Closes 8 PM · +92 315 9491681",Psychologist,Open,33.5754397,73.198172,https://www.google.com/maps/place/Ms.+Asma+Farid+Clinical+Psychologist+%7C+New+Soch+Rehab+Centre+Islamabad/data=!4m7!3m6!1s0x97d3df12109579:0x6761c0153e5543b4!8m2!3d33.5754397!4d73.198172!16s%2Fg%2F11stszzq05!19sChIJeZUQEt_TlwARtENVPhXAYWc?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
51,zaramaqboolpsychothe_33.691870_73.000525,Zara Maqbool-Psychotherapist/Marriage Counsellor/ Individual & Couple Therapy in Islamabad,"Zara Maqbool-Psychotherapist/Marriage Counsellor/ Individual & Couple Therapy in Islamabad
4.8(27)
Psychotherapist ·  · House # 300 Street 8
Open ⋅ Closes 7 PM · +92 322 8420877",Psychotherapist,Open,33.6918698,73.0005254,https://www.google.com/maps/place/Zara+Maqbool-Psychotherapist%2FMarriage+Counsellor%2F+Individual+%26+Couple+Therapy+in+Islamabad/data=!4m7!3m6!1s0x38df95dc2b5edf15:0xe24e90b0b82baaec!8m2!3d33.6918698!4d73.0005254!16s%2Fg%2F11h7q_jz77!19sChIJFd9eK9yV3zgR7KoruLCQTuI?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
52,sumerabhatticlinical_33.564611_73.140212,"Sumera Bhatti, Clinical Psychologist, Islamabad Mind Therapy","Sumera Bhatti, Clinical Psychologist, Islamabad Mind Therapy
5.0(10)
Psychologist · House# 115, St#19 Pakistan Town Phase 2 Rd
Open 24 hours · +92 331 7443330",Psychologist,Open 24 hours,33.5646109,73.1402122,"https://www.google.com/maps/place/Sumera+Bhatti,+Clinical+Psychologist,+Islamabad+Mind+Therapy/data=!4m7!3m6!1s0x38dfbfb092bc4db3:0xcecb6e8ebad275a6!8m2!3d33.5646109!4d73.1402122!16s%2Fg%2F11w2bk2541!19sChIJs028krC_3zgRpnXSuo5uy84?authuser=0&hl=en&rclk=1","Psychologist, Islamabad"
53,rapidhealingmedicals_33.616116_73.086108,Rapid Healing Medical Services-Islamabad Clinic,"Rapid Healing Medical Services-Islamabad Clinic
4.4(14)
Psychologist
Open ⋅ Closes 7 PM · +92 336 1820007",Psychologist,Open,33.6161162,73.086108,https://www.google.com/maps/place/Rapid+Healing+Medical+Services-Islamabad+Clinic/data=!4m7!3m6!1s0x38dfbfe77b6af223:0xabddc83fde9e436f!8m2!3d33.6161162!4d73.086108!16s%2Fg%2F11jr6hpnh6!19sChIJI_Jqe-e_3zgRb0Oe3j_I3as?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
54,abidchpsychologistth_33.570251_73.194192,Abid Ch Psychologist- The New Life Naval Anchorage Islamabad,"Abid Ch Psychologist- The New Life Naval Anchorage Islamabad
4.9(81)
Psychologist · House 8 Road E
Open ⋅ Closes 9 PM · +92 307 7850808",Psychologist,Open,33.5702513,73.1941916,https://www.google.com/maps/place/Abid+Ch+Psychologist-+The+New+Life+Naval+Anchorage+Islamabad/data=!4m7!3m6!1s0x38dfeff13eb412b7:0x462d7a1089428587!8m2!3d33.5702513!4d73.1941916!16s%2Fg%2F11t83lwrlq!19sChIJtxK0PvHv3zgRh4VCiRB6LUY?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
55,subhenaz_33.562286_73.128429,Subh-e-Naz,"Subh-e-Naz
4.9(40)
Psychologist · Main PWD Rd, near Bahria Town
Open ⋅ Closes 8 PM · +92 334 8754314",Psychologist,Open,33.5622862,73.1284289,https://www.google.com/maps/place/Subh-e-Naz/data=!4m7!3m6!1s0x38dfed077f8f529b:0x3a0fe8614bf2c831!8m2!3d33.5622862!4d73.1284289!16s%2Fg%2F11fjzbt21p!19sChIJm1KPfwft3zgRMcjyS2HoDzo?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
56,mhsphysiotherapyspee_33.722512_73.082228,MHS Physiotherapy Speech Therapy & Psychology Clinic,"MHS Physiotherapy Speech Therapy & Psychology Clinic
4.7(174)
Psychologist · Office No 12 Huma Plaza
Open ⋅ Closes 9 PM · +92 311 0979070",Psychologist,Open,33.7225119,73.0822276,https://www.google.com/maps/place/MHS+Physiotherapy+Speech+Therapy+%26+Psychology+Clinic/data=!4m7!3m6!1s0x38df95156aaaaab1:0x3ec18d3a9a0eb9f5!8m2!3d33.7225119!4d73.0822276!16s%2Fg%2F11hb28zf7j!19sChIJsaqqahWV3zgR9bkOmjqNwT4?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
57,natashashaukatclinic_33.720986_73.079717,Natasha Shaukat Clinical Psychologist,"Natasha Shaukat Clinical Psychologist
5.0(44)
Psychologist · 96, west khyber plaza, AKM Fazl-ul-Haq Rd
Closed ⋅ Opens 3 PM · +92 300 6777593",Psychologist,Closed,33.7209861,73.0797173,https://www.google.com/maps/place/Natasha+Shaukat+Clinical+Psychologist/data=!4m7!3m6!1s0x38dfbfa2daaaaab3:0x35aa9804090526c4!8m2!3d33.7209861!4d73.0797173!16s%2Fg%2F11gf4nlpfh!19sChIJs6qq2qK_3zgRxCYFCQSYqjU?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
58,psychologyexperts_33.669256_72.990622,Psychology Experts,"Psychology Experts
4.9(29)
Mental health service · 74
Open 24 hours · +92 309 5926068",Mental health service,Open 24 hours,33.6692556,72.9906222,https://www.google.com/maps/place/Psychology+Experts/data=!4m7!3m6!1s0x38df950b497037b3:0x757b97f13c10eb36!8m2!3d33.6692556!4d72.9906222!16s%2Fg%2F11k4t75y02!19sChIJszdwSQuV3zgRNusQPPGXe3U?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
59,clinicalpsychologist_33.667697_73.075207,Clinical Psychologist Laiba,"Clinical Psychologist Laiba
5.0(34)
Psychologist · galleria
+92 310 5000459",Psychologist,,33.6676974,73.0752068,https://www.google.com/maps/place/Clinical+Psychologist+Laiba/data=!4m7!3m6!1s0x38df959c73713193:0xd17cf0eafc27ccfe!8m2!3d33.6676974!4d73.0752068!16s%2Fg%2F11l2xz7kx6!19sChIJkzFxc5yV3zgR_swn_OrwfNE?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
60,theeclecticcounselin_33.698987_73.048552,The Eclectic Counseling Center Islamabad,"The Eclectic Counseling Center Islamabad
4.9(11)
Psychologist · Allah Dad Plaza, Flat No 8 block 19
+92 333 4215688",Psychologist,,33.6989867,73.0485523,https://www.google.com/maps/place/The+Eclectic+Counseling+Center+Islamabad/data=!4m7!3m6!1s0x38dfbf1a8548262f:0xbb3a27ee50be25ea!8m2!3d33.6989867!4d73.0485523!16s%2Fg%2F11rs064v8v!19sChIJLyZIhRq_3zgR6iW-UO4nOrs?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
61,mindmatterswithsahar_33.683098_72.988423,Mind Matters with Sahar - 𝗖𝗼𝗻𝘀𝘂𝗹𝘁𝗮𝗻𝘁 𝗣𝘀𝘆𝗰𝗵𝗶𝗮𝘁𝗿𝗶𝘀𝘁 & 𝗣𝘀𝘆𝗰𝗵𝗼𝘁𝗵𝗲𝗿𝗮𝗽𝗶𝘀𝘁.,"Mind Matters with Sahar - 𝗖𝗼𝗻𝘀𝘂𝗹𝘁𝗮𝗻𝘁 𝗣𝘀𝘆𝗰𝗵𝗶𝗮𝘁𝗿𝗶𝘀𝘁 & 𝗣𝘀𝘆𝗰𝗵𝗼𝘁𝗵𝗲𝗿𝗮𝗽𝗶𝘀𝘁.
5.0(18)
Mental health clinic · 1st Floor, Office No. 4,5, Lord Trade Centre, above Najeeb Pharmacy
Open ⋅ Closes 6 PM · +92 316 1819835",Mental health clinic,Open,33.6830979,72.9884226,https://www.google.com/maps/place/Mind+Matters+with+Sahar+-+%F0%9D%97%96%F0%9D%97%BC%F0%9D%97%BB%F0%9D%98%80%F0%9D%98%82%F0%9D%97%B9%F0%9D%98%81%F0%9D%97%AE%F0%9D%97%BB%F0%9D%98%81+%F0%9D%97%A3%F0%9D%98%80%F0%9D%98%86%F0%9D%97%B0%F0%9D%97%B5%F0%9D%97%B6%F0%9D%97%AE%F0%9D%98%81%F0%9D%97%BF%F0%9D%97%B6%F0%9D%98%80%F0%9D%98%81+%26+%F0%9D%97%A3%F0%9D%98%80%F0%9D%98%86%F0%9D%97%B0%F0%9D%97%B5%F0%9D%97%BC%F0%9D%98%81%F0%9D%97%B5%F0%9D%97%B2%F0%9D%97%BF%F0%9D%97%AE%F0%9D%97%BD%F0%9D%97%B6%F0%9D%98%80%F0%9D%98%81./data=!4m7!3m6!1s0x38df950ff5ebcdcf:0x9e3d6f20cb779e0a!8m2!3d33.6830979!4d72.9884226!16s%2Fg%2F11y1cd4m76!19sChIJz83r9Q-V3zgRCp53yyBvPZ4?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
62,wajeehazafarconsulta_33.620653_73.086234,Wajeeha Zafar (Consultant Clinical Psychologist),"Wajeeha Zafar (Consultant Clinical Psychologist)
5.0(16)
Psychologist
Open ⋅ Closes 6 PM · +92 336 9019790",Psychologist,Open,33.6206526,73.0862337,https://www.google.com/maps/place/Wajeeha+Zafar+%28Consultant+Clinical+Psychologist%29/data=!4m7!3m6!1s0x8b48e52f325331e1:0xbae77d1b2ba4c7cf!8m2!3d33.6206526!4d73.0862337!16s%2Fg%2F11kp_0mz28!19sChIJ4TFTMi_lSIsRz8ekKxt957o?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
63,rapidfixspeechpathol_33.698813_72.967896,Rapid Fix Speech Pathologist/ Child Psychologist Physicaltherapy Clinic & Home Services,"Rapid Fix Speech Pathologist/ Child Psychologist Physicaltherapy Clinic & Home Services
5.0(16)
Psychologist ·  · 3 Hill Rd
Open 24 hours · +92 311 0979070",Psychologist,Open 24 hours,33.6988135,72.967896,https://www.google.com/maps/place/Rapid+Fix+Speech+Pathologist%2F+Child+Psychologist+Physicaltherapy+Clinic+%26+Home+Services/data=!4m7!3m6!1s0x38dfbd7848d6177d:0xa4b176043a471d6d!8m2!3d33.6988135!4d72.967896!16s%2Fg%2F11fnnr16l9!19sChIJfRfWSHi93zgRbR1HOgR2saQ?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
64,sairaalicbttherapist_31.476410_74.280045,Saira ali - CBT Therapist in Lahore,"Saira ali - CBT Therapist in Lahore
5.0(30)
Psychologist
Open 24 hours · +92 334 0113340",Psychologist,Open 24 hours,31.4764102,74.2800447,https://www.google.com/maps/place/Saira+ali+-+CBT+Therapist+in+Lahore/data=!4m7!3m6!1s0x60072883be4a4131:0x8213487f2e2f02a!8m2!3d31.4764102!4d74.2800447!16s%2Fg%2F11sf1hm5rg!19sChIJMUFKvoMoB2ARKvDi8oc0IQg?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
65,mhspsychotherapybeha_33.693447_73.013620,MHS Psychotherapy Behavior Therapy Speech Therapy Physiotherapy Services,"MHS Psychotherapy Behavior Therapy Speech Therapy Physiotherapy Services
5.0(16)
Psychologist ·  · D Plaza،, opposite Fatima Jinnah Park،
Open ⋅ Closes 9 PM · +92 311 0979070",Psychologist,Open,33.6934471,73.0136201,https://www.google.com/maps/place/MHS+Psychotherapy+Behavior+Therapy+Speech+Therapy+Physiotherapy+Services/data=!4m7!3m6!1s0x38dfed85fcaf095f:0x35b429488de5c377!8m2!3d33.6934471!4d73.0136201!16s%2Fg%2F11s745p3sk!19sChIJXwmv_IXt3zgRd8PljUgptDU?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
66,therapywithzubia_33.695931_73.013124,Therapy with Zubia,"Therapy with Zubia
4.9(26)
Psychologist · Service Rd E
Closes soon ⋅ 3 PM ⋅ Opens 10 AM Fri · +92 306 1555992",Psychologist,Closes soon,33.6959311,73.0131236,https://www.google.com/maps/place/Therapy+with+Zubia/data=!4m7!3m6!1s0x38dfbf70a90137e1:0x6904f20b4edd8815!8m2!3d33.6959311!4d73.0131236!16s%2Fg%2F11vkm68xst!19sChIJ4TcBqXC_3zgRFYjdTgvyBGk?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
67,dribadulhaqpsychiatr_33.666818_73.076175,Dr. Ibad-ul-Haq Psychiatry and Therapy Associates Islamabad,"Dr. Ibad-ul-Haq Psychiatry and Therapy Associates Islamabad
5.0(12)
Mental health service ·  · Pakland Business Center
Open ⋅ Closes 4 PM · +92 312 5313641",Mental health service,Open,33.6668179,73.0761751,https://www.google.com/maps/place/Dr.+Ibad-ul-Haq+Psychiatry+and+Therapy+Associates+Islamabad/data=!4m7!3m6!1s0x38df950ef9f894b5:0xd3f5dd6472c1a962!8m2!3d33.6668179!4d73.0761751!16s%2Fg%2F11qycq9lg4!19sChIJtZT4-Q6V3zgRYqnBcmTd9dM?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
68,islamabadpsychiatric_33.663819_73.153974,Islamabad Psychiatric Clinic & Rehabilitation Centre | Addiction Treatment and Rehabilitation Center in Islamabad,"Islamabad Psychiatric Clinic & Rehabilitation Centre | Addiction Treatment and Rehabilitation Center in Islamabad
4.8(172)
Psychologist ·  · House No 10, Main Park Rd, adjacent Embassy Lodge Hotel
Open 24 hours · +92 315 0040350",Psychologist,Open 24 hours,33.6638193,73.1539744,https://www.google.com/maps/place/Islamabad+Psychiatric+Clinic+%26+Rehabilitation+Centre+%7C+Addiction+Treatment+and+Rehabilitation+Center+in+Islamabad/data=!4m7!3m6!1s0x38dfeb9814780d4d:0x8717ceb69842c135!8m2!3d33.6638193!4d73.1539744!16s%2Fg%2F11h1hnkywz!19sChIJTQ14FJjr3zgRNcFCmLbOF4c?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
69,mentalmentorpsycholo_33.591475_73.129577,Mental mentor psychological and Counseling services,"Mental mentor psychological and Counseling services
4.8(10)
Mental health service · phase 2, Main PWD road house #107, Street 19
Open ⋅ Closes 5 PM · +92 340 8014785",Mental health service,Open,33.591475,73.129577,https://www.google.com/maps/place/Mental+mentor+psychological+and+Counseling+services/data=!4m7!3m6!1s0x38df951f2c53925b:0xeea47c72ad9bc63c!8m2!3d33.591475!4d73.129577!16s%2Fg%2F11s46rw2rr!19sChIJW5JTLB-V3zgRPMabrXJ8pO4?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
70,khaistanoreenclinica_33.567540_73.135428,Khaista Noreen Clinical psychologist/child Therapist by Nexgen,"Khaista Noreen Clinical psychologist/child Therapist by Nexgen
5.0(3)
Mental health clinic · Main PWD Rd, opposite tehzeeb bakers
Open ⋅ Closes 9 PM · +92 333 6625992",Mental health clinic,Open,33.5675397,73.1354281,https://www.google.com/maps/place/Khaista+Noreen+Clinical+psychologist%2Fchild+Therapist+by+Nexgen/data=!4m7!3m6!1s0x38dfed70582c5e13:0x4366775210cf76f!8m2!3d33.5675397!4d73.1354281!16s%2Fg%2F11lz_0rzfv!19sChIJE14sWHDt3zgRb_cMIXVnNgQ?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
71,mssyedazahragillanic_33.649890_72.976527,Ms. Syeda Zahra Gillani (Clinical Psychologist),"Ms. Syeda Zahra Gillani (Clinical Psychologist)
5.0(7)
Psychologist · Capital International Hospital, Street 3 Service Rd, adjacent to g13
Open ⋅ Closes 5 PM · +92 315 3515555",Psychologist,Open,33.6498902,72.9765265,https://www.google.com/maps/place/Ms.+Syeda+Zahra+Gillani+%28Clinical+Psychologist%29/data=!4m7!3m6!1s0x38df972664a8b9fb:0x1716d68704cd1cc0!8m2!3d33.6498902!4d72.9765265!16s%2Fg%2F11vzz1md07!19sChIJ-7moZCaX3zgRwBzNBIfWFhc?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
72,drsyedazharalinewlif_33.565005_73.140663,Dr. Syed Azhar Ali -New Life Rehab Psychiatrist Consultant in Islamabad,"Dr. Syed Azhar Ali -New Life Rehab Psychiatrist Consultant in Islamabad
5.0(17)
Psychologist · House 106 Street 19 Pakistan Town Phase 2, Street Number 19
+92 323 8999561",Psychologist,,33.5650048,73.1406627,https://www.google.com/maps/place/Dr.+Syed+Azhar+Ali+-New+Life+Rehab+Psychiatrist+Consultant+in+Islamabad/data=!4m7!3m6!1s0x38dfedb8a9e119a3:0xb8159f2e2e23c15!8m2!3d33.5650048!4d73.1406627!16s%2Fg%2F11t6_sq4fy!19sChIJoxnhqbjt3zgRFTzi4vJZgQs?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
73,drharmainpsychologis_33.686981_73.164191,Dr Harmain(psychologist),"Dr Harmain(psychologist)
5.0(1)
Psychologist · House Number 1, Rehara House, New, Jinnah Ave
Open 24 hours · +92 333 4456631",Psychologist,Open 24 hours,33.686981,73.1641912,https://www.google.com/maps/place/Dr+Harmain%28psychologist%29/data=!4m7!3m6!1s0x38dfebe7676acf1d:0x73d282f055c9277!8m2!3d33.686981!4d73.1641912!16s%2Fg%2F11h6xlycll!19sChIJHc9qZ-fr3zgRd5JcBS8oPQc?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
74,houseofwellness_33.530553_73.132655,House of Wellness,"House of Wellness
4.8(80)
Psychologist ·  · East، 3rd Floor, 8th Plaza, Sector A Jinnah Boulevard، G T Road،
Open ⋅ Closes 6 PM · +92 335 5555469",Psychologist,Open,33.5305531,73.1326549,https://www.google.com/maps/place/House+of+Wellness/data=!4m7!3m6!1s0x38dfecf8156ab493:0xaddf9319798de0f3!8m2!3d33.5305531!4d73.1326549!16s%2Fg%2F11f4262ww7!19sChIJk7RqFfjs3zgR8-CNeRmT360?authuser=0&hl=en&rclk=1,"Psychologist, Islamabad"
