Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
45,_33.611719_73.147166,انصاف میٹرنٹی ھوم (ماہرزچگی),"انصاف میٹرنٹی ھوم (ماہرزچگی)
No reviews
Women's health clinic · J46W+MVM, Noor road, Sharifabad Rd",Women's health clinic,,33.6117194,73.1471659,https://www.google.com/maps/place/%D8%A7%D9%86%D8%B5%D8%A7%D9%81+%D9%85%DB%8C%D9%B9%D8%B1%D9%86%D9%B9%DB%8C+%DA%BE%D9%88%D9%85+%28%D9%85%D8%A7%DB%81%D8%B1%D8%B2%DA%86%DA%AF%DB%8C%29%E2%80%AD/data=!4m7!3m6!1s0x38dfebb1a7a8af1d:0xb8a70e7e07dbcb77!8m2!3d33.6117194!4d73.1471659!16s%2Fg%2F11ft0194j5!19sChIJHa-op7Hr3zgRd8vbB34Op7g?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
46,obgisdiagnostics_33.534777_73.111736,OBGIS DIAGNOSTICS,"OBGIS DIAGNOSTICS
4.4(48)
Women's health clinic · Office# 1, Ground Floor, Plaza# 68, Wallayat Complex, Street 4, opposite Moonlight Bakers
Open ⋅ Closes 5 PM · +92 334 4175550",Women's health clinic,Open,33.5347771,73.1117363,https://www.google.com/maps/place/OBGIS+DIAGNOSTICS/data=!4m7!3m6!1s0x38dfed39813f2e2d:0x76093121d0cffb08!8m2!3d33.5347771!4d73.1117363!16s%2Fg%2F11gzqrpvf7!19sChIJLS4_gTnt3zgRCPvP0CExCXY?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
47,draisharabbanigyneco_33.696781_73.050186,Dr. Aisha Rabbani | Gynecologist,"Dr. Aisha Rabbani | Gynecologist
4.8(201)
Obstetrician-gynecologist
Open ⋅ Closes 4 PM · +92 308 1309621",Obstetrician-gynecologist,Open,33.6967809,73.0501865,https://www.google.com/maps/place/Dr.+Aisha+Rabbani+%7C+Gynecologist/data=!4m7!3m6!1s0x6af3ad7df93e1b87:0x5834e3269747ba09!8m2!3d33.6967809!4d73.0501865!16s%2Fg%2F11v0vp0nqb!19sChIJhxs--X2t82oRCbpHlybjNFg?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
48,aneesagynaeclinic_33.587058_73.122793,ANEESA GYNAE CLINIC,"ANEESA GYNAE CLINIC
4.5(8)
Women's health clinic ·  · House no, 588 Jinnah Rd
Open ⋅ Closes 10 PM · +92 336 1993407",Women's health clinic,Open,33.5870583,73.1227927,https://www.google.com/maps/place/ANEESA+GYNAE+CLINIC/data=!4m7!3m6!1s0x38dfed656aa5838d:0x303748d96399e0c9!8m2!3d33.5870583!4d73.1227927!16s%2Fg%2F11jl0hns_j!19sChIJjYOlamXt3zgRyeCZY9lINzA?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
49,mohsinclinicandultra_33.686639_73.032850,Mohsin Clinic and Ultrasound Center,"Mohsin Clinic and Ultrasound Center
5.0(3)
Medical clinic · 141, Posh Arcade, near Post Office
Closed ⋅ Opens 5:30 PM · +92 333 5107420",Medical clinic,Closed,33.686639,73.03285,https://www.google.com/maps/place/Mohsin+Clinic+and+Ultrasound+Center/data=!4m7!3m6!1s0x38dfbe2e2121f75b:0x112286a2989c23cd!8m2!3d33.686639!4d73.03285!16s%2Fg%2F1tkrk546!19sChIJW_chIS6-3zgRzSOcmKKGIhE?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
50,gynaeclinicdrnidaafr_33.611688_72.865062,Gynae Clinic (Dr Nida Afridi),"Gynae Clinic (Dr Nida Afridi)
5.0(1)
Women's health clinic
Open 24 hours · +92 333 5879078",Women's health clinic,Open 24 hours,33.6116875,72.8650625,https://www.google.com/maps/place/Gynae+Clinic+%28Dr+Nida+Afridi%29/data=!4m7!3m6!1s0x38df99282d1c3bb7:0xf4847cad537d4dcd!8m2!3d33.6116875!4d72.8650625!16s%2Fg%2F11p3hp9xbz!19sChIJtzscLSiZ3zgRzU19U618hPQ?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
51,hashmimedicalicsicen_33.668506_72.999831,Hashmi Medical & ICSI Centre,"Hashmi Medical & ICSI Centre
4.3(116)
Private hospital · First Floor, Plaza Plot 29&30, above Save Mart
Open ⋅ Closes 9 PM · +92 51 8898918",Private hospital,Open,33.6685055,72.9998313,https://www.google.com/maps/place/Hashmi+Medical+%26+ICSI+Centre/data=!4m7!3m6!1s0x38df959e68abe3fd:0x766b1d89d0435612!8m2!3d33.6685055!4d72.9998313!16s%2Fg%2F11rw_q6ll_!19sChIJ_eOraJ6V3zgRElZD0Ikda3Y?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
52,quettaresturaunt_33.511246_73.180192,Quetta resturaunt,"Quetta resturaunt
No reviews
Abortion clinic · G56J+F3R, Islamabad Expy",Abortion clinic,,33.5112455,73.1801919,https://www.google.com/maps/place/Quetta+resturaunt/data=!4m7!3m6!1s0x38dff39b760ae9f1:0x13dda666430ccf94!8m2!3d33.5112455!4d73.1801919!16s%2Fg%2F11l6f5z8yn!19sChIJ8ekKdpvz3zgRlM8MQ2am3RM?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
53,mariestopessocietyce_33.636991_73.064779,Marie Stopes Society Center,"Marie Stopes Society Center
4.4(7)
Hospital · J3P7+QWR, Saidpur Rd
+92 51 4414518",Hospital,,33.6369911,73.0647788,https://www.google.com/maps/place/Marie+Stopes+Society+Center/data=!4m7!3m6!1s0x38df95200789f253:0x7d534408596ba881!8m2!3d33.6369911!4d73.0647788!16s%2Fg%2F11gblf8tjp!19sChIJU_KJByCV3zgRgahrWQhEU30?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
54,drfarwahameedgynecol_33.649705_72.976592,Dr Farwa Hameed (Gynecologist),"Dr Farwa Hameed (Gynecologist)
4.7(201)
Obstetrician-gynecologist ·  · Capital International Hospital, Street 3 Service Rd
Open 24 hours · +92 310 7883999",Obstetrician-gynecologist,Open 24 hours,33.6497053,72.9765917,https://www.google.com/maps/place/Dr+Farwa+Hameed+%28Gynecologist%29/data=!4m7!3m6!1s0x38df97f483b39821:0x5f69d75a3c35c8f2!8m2!3d33.6497053!4d72.9765917!16s%2Fg%2F11twhsbg_5!19sChIJIZizg_SX3zgR8sg1PFrXaV8?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
55,gynaecologistinislam_33.735283_73.190969,Gynaecologist in Islamabad- Dr Maryam (Maryam's Clinic),"Gynaecologist in Islamabad- Dr Maryam (Maryam's Clinic)
4.8(57)
Obstetrician-gynecologist ·  · Prince Rd, opposite Bilal Masjid
Closed ⋅ Opens 11 AM Fri · +92 334 5558654",Obstetrician-gynecologist,Closed,33.7352832,73.1909686,https://www.google.com/maps/place/Gynaecologist+in+Islamabad-+Dr+Maryam+%28Maryam%27s+Clinic%29/data=!4m7!3m6!1s0x38dfc3af7b32ddbf:0x1519d8802b1aa9b9!8m2!3d33.7352832!4d73.1909686!16s%2Fg%2F11s5dr8gmx!19sChIJv90ye6_D3zgRuakaK4DYGRU?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
56,advancedmedicareclin_33.643445_73.162700,Advanced Medicare Clinic,"Advanced Medicare Clinic
4.8(6)
Hospital ·  · Ground floor, Muhammad Khan Plaza, Lehtrar Rd, adjacent to IDC Tiramri Chowk
Open ⋅ Closes 10 PM · +92 325 9560050",Hospital,Open,33.6434445,73.1626998,https://www.google.com/maps/place/Advanced+Medicare+Clinic/data=!4m7!3m6!1s0x38dfeb6bf8d50007:0x68023730d873fab1!8m2!3d33.6434445!4d73.1626998!16s%2Fg%2F11jz3vrlm_!19sChIJBwDV-Gvr3zgRsfpz2DA3Amg?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
57,drnausheenqamar_33.717081_73.084284,Dr Nausheen Qamar,"Dr Nausheen Qamar
4.4(14)
Gynecologist · P38M+RPM, Melody Market Civic Centre, Municipal Rd
Closed ⋅ Opens 5 PM · +92 311 5523864",Gynecologist,Closed,33.7170812,73.0842843,https://www.google.com/maps/place/Dr+Nausheen+Qamar/data=!4m7!3m6!1s0x38dfbf0d0fa03c49:0xfa720845a74bf0d1!8m2!3d33.7170812!4d73.0842843!16s%2Fg%2F11n0bljx0v!19sChIJSTygDw2_3zgR0fBLp0UIcvo?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
58,gyneec_33.639644_73.062917,Gynee C,"Gynee C
5.0(1)
Medical clinic · 32 Saidpur Rd
+92 333 4102410",Medical clinic,,33.6396438,73.0629175,https://www.google.com/maps/place/Gynee+C/data=!4m7!3m6!1s0x38df951f7b03f189:0xbb599a74b32cd52e!8m2!3d33.6396438!4d73.0629175!16s%2Fg%2F1tgm16y3!19sChIJifEDex-V3zgRLtUss3SaWbs?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
59,smartmedicaldiagnost_33.698436_73.048823,Smart Medical & Diagnostics Centre ( SMDC),"Smart Medical & Diagnostics Centre ( SMDC)
5.0(415)
Medical Center ·  · Crescent Arcade, opp. Motorway Expess
Open ⋅ Closes 10 PM · +92 51 2340383",Medical Center,Open,33.6984362,73.0488229,https://www.google.com/maps/place/Smart+Medical+%26+Diagnostics+Centre+%28+SMDC%29/data=!4m7!3m6!1s0x38dfbf2235ed90a7:0x1fa908fbadbd9842!8m2!3d33.6984362!4d73.0488229!16s%2Fg%2F11jpd2vqlr!19sChIJp5DtNSK_3zgRQpi9rfsIqR8?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
60,curecarehealthclinic_33.690405_73.031396,Cure & care health clinic,"Cure & care health clinic
3.0(2)
Women's health clinic · Ground Floor, Chand Plaza
+92 333 6176175",Women's health clinic,,33.6904049,73.0313959,https://www.google.com/maps/place/Cure+%26+care+health+clinic/data=!4m7!3m6!1s0x38dfbf5fec2ee075:0x3029172e258a7ecf!8m2!3d33.6904049!4d73.0313959!16s%2Fg%2F11fncb3xgb!19sChIJdeAu7F-_3zgRz36KJS4XKTA?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
61,drsalmakafeelqureshi_33.726199_73.088535,Dr. Salma Kafeel Qureshi,"Dr. Salma Kafeel Qureshi
3.1(72)
Obstetrician-gynecologist ·  · 38- East, Zahoor Plaza, Jinnah Ave
Open 24 hours · +92 335 8465556",Obstetrician-gynecologist,Open 24 hours,33.7261985,73.088535,https://www.google.com/maps/place/Dr.+Salma+Kafeel+Qureshi/data=!4m7!3m6!1s0x38dfc16f7f1c832d:0xdba862fd96f49c5d!8m2!3d33.7261985!4d73.088535!16s%2Fg%2F11dfxwc9p7!19sChIJLYMcf2_B3zgRXZz0lv1iqNs?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
62,sadafclinicmaternity_33.661428_73.067374,Sadaf Clinic & Maternity Home,"Sadaf Clinic & Maternity Home
3.0(2)
Medical clinic · M368+HWH Food cateringندیم خان, Street 6
+92 333 5120982",Medical clinic,,33.6614275,73.0673737,https://www.google.com/maps/place/Sadaf+Clinic+%26+Maternity+Home/data=!4m7!3m6!1s0x38df9540f94041b5:0xbbb3d143dc79a85e!8m2!3d33.6614275!4d73.0673737!16s%2Fg%2F12mkznx8r!19sChIJtUFA-UCV3zgRXqh53EPRs7s?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
63,drghazalaaliswomenwe_33.550129_73.112912,Dr. Ghazala Ali's Women Wellness Clinic,"Dr. Ghazala Ali's Women Wellness Clinic
5.0(24)
Gynecologist · Office #33, Grande Building
Closed ⋅ Opens 7:30 PM · +92 346 5839979",Gynecologist,Closed,33.5501291,73.1129123,https://www.google.com/maps/place/Dr.+Ghazala+Ali%27s+Women+Wellness+Clinic/data=!4m7!3m6!1s0x38dfed42cbf1540f:0xf3176916de9daf53!8m2!3d33.5501291!4d73.1129123!16s%2Fg%2F11vy2nph0b!19sChIJD1Txy0Lt3zgRU6-d3hZpF_M?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
64,familyplanningclinic_33.614562_73.126937,Family Planning Clinic,"Family Planning Clinic
3.0(2)
Family planning center · J47G+RQF",Family planning center,,33.6145625,73.1269375,https://www.google.com/maps/place/Family+Planning+Clinic/data=!4m7!3m6!1s0x38dfeb7092d92535:0x777ecbed406dff49!8m2!3d33.6145625!4d73.1269375!16s%2Fg%2F11dxr1w9hc!19sChIJNSXZknDr3zgRSf9tQO3Lfnc?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
65,attaclinicandmaterni_33.637281_73.066845,Atta Clinic And Maternity Home,"Atta Clinic And Maternity Home
5.0(2)
Medical clinic · Sadpur road, B/927 Commercial Market Rd, near madina cash and carry
Closed ⋅ Opens 4:30 PM · +92 302 6862144",Medical clinic,Closed,33.6372809,73.0668451,https://www.google.com/maps/place/Atta+Clinic+And+Maternity+Home/data=!4m7!3m6!1s0x38df95b41e120185:0xdbd99f117f1c46e!8m2!3d33.6372809!4d73.0668451!16s%2Fg%2F11fnc8kc24!19sChIJhQESHrSV3zgRbsTxF_GZvQ0?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
66,fatimahospital_33.609116_73.131128,Fatima Hospital,"Fatima Hospital
4.2(83)
Doctor ·  · main Islamabad Expy
Open 24 hours · +92 332 5906961",Doctor,Open 24 hours,33.6091165,73.1311281,https://www.google.com/maps/place/Fatima+Hospital/data=!4m7!3m6!1s0x38dfebb28156d7ab:0x3c915f33f740d68!8m2!3d33.6091165!4d73.1311281!16s%2Fg%2F11rqj5xj46!19sChIJq9dWgbLr3zgRaA10P_MVyQM?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
67,joywomensacupuncture_33.633054_72.923985,Joy Women's Acupuncture Clinic,"Joy Women's Acupuncture Clinic
5.0(1)
Women's health clinic · flat #01, 4th floor, Khyber 3 Plaza, JKHS
Open ⋅ Closes 6 PM · +92 323 8904938",Women's health clinic,Open,33.6330539,72.9239849,https://www.google.com/maps/place/Joy+Women%27s+Acupuncture+Clinic/data=!4m7!3m6!1s0x38dfbdad766aae39:0xcb65654208f0d7ac!8m2!3d33.6330539!4d72.9239849!16s%2Fg%2F11tdw29y3v!19sChIJOa5qdq293zgRrNfwCEJlZcs?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
68,islamabadmedicalands_33.716275_73.084751,Islamabad Medical and Surgical Hospital,"Islamabad Medical and Surgical Hospital
3.7(57)
Hospital ·  · Melody Market
Open 24 hours · +92 51 2603566",Hospital,Open 24 hours,33.7162751,73.0847509,https://www.google.com/maps/place/Islamabad+Medical+and+Surgical+Hospital/data=!4m7!3m6!1s0x38dfbf862d3909cb:0x867c7db711a27e7c!8m2!3d33.7162751!4d73.0847509!16s%2Fg%2F11dyqrrqkw!19sChIJywk5LYa_3zgRfH6iEbd9fIY?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
69,islamabadwomenshospi_33.637877_73.151400,Islamabad Women’s Hospital خوتین کا ہسپتال,"Islamabad Women’s Hospital خوتین کا ہسپتال
5.0(2)
Hospital ·  · main Lehtrar Rd
+92 313 5655445",Hospital,,33.637877,73.1514,https://www.google.com/maps/place/Islamabad+Women%E2%80%99s+Hospital+%D8%AE%D9%88%D8%AA%DB%8C%D9%86+%DA%A9%D8%A7+%DB%81%D8%B3%D9%BE%D8%AA%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x38dfebba0c5deaeb:0x2df3ccc0cb244fd8!8m2!3d33.637877!4d73.1514!16s%2Fg%2F11hcr4bhmd!19sChIJ6-pdDLrr3zgR2E8ky8DM8y0?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
70,graceinternationalho_33.663460_72.887963,Grace International Hospital Islamabad,"Grace International Hospital Islamabad
2.8(46)
Hospital · 
Open 24 hours · +92 301 5710777",Hospital,Open 24 hours,33.6634596,72.8879628,https://www.google.com/maps/place/Grace+International+Hospital+Islamabad/data=!4m7!3m6!1s0x38dfa3e8224f80f1:0x89bea84f88237fda!8m2!3d33.6634596!4d72.8879628!16s%2Fg%2F11lg2nf5v3!19sChIJ8YBPIuij3zgR2n8jiE-ovok?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
71,nawabmedicalclinicma_33.702111_73.062994,Nawab Medical Clinic & Maternity Home,"Nawab Medical Clinic & Maternity Home
No reviews
Family planning center · P327+V6
Closed ⋅ Opens 5 PM · +92 347 5080209",Family planning center,Closed,33.7021111,73.0629935,https://www.google.com/maps/place/Nawab+Medical+Clinic+%26+Maternity+Home/data=!4m7!3m6!1s0x38dfbf8b2588f759:0xcfa513469184c9f0!8m2!3d33.7021111!4d73.0629935!16s%2Fg%2F11qbfjgk50!19sChIJWfeIJYu_3zgR8MmEkUYTpc8?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
72,profdrtehminarehman_33.693579_73.014770,Prof. Dr. Tehmina Rehman,"Prof. Dr. Tehmina Rehman
4.7(66)
Obstetrician-gynecologist ·  · Maroof International Hospital
Open 24 hours · +92 332 8701839",Obstetrician-gynecologist,Open 24 hours,33.6935785,73.0147699,https://www.google.com/maps/place/Prof.+Dr.+Tehmina+Rehman/data=!4m7!3m6!1s0x38dfbf0f1a75300d:0x8edf8c50be854afb!8m2!3d33.6935785!4d73.0147699!16s%2Fg%2F11f766rlv1!19sChIJDTB1Gg-_3zgR-0qFvlCM344?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
73,drshamoonaclinic_33.713363_73.083857,Dr Shamoona Clinic,"Dr Shamoona Clinic
4.0(10)
Obstetrician-gynecologist · P37M+8GX
Closed ⋅ Opens 5 PM · +92 333 5119026",Obstetrician-gynecologist,Closed,33.7133626,73.0838569,https://www.google.com/maps/place/Dr+Shamoona+Clinic/data=!4m7!3m6!1s0x38dfbfae3b267129:0xe86634e0bd33741!8m2!3d33.7133626!4d73.0838569!16s%2Fg%2F11fkljy4cn!19sChIJKXEmO66_3zgRQTfTC05jhg4?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
74,familyplanningprimar_33.720426_73.078226,Family Planning & Primary Health Care,"Family Planning & Primary Health Care
No reviews
Family planning center · P3CH+57H, Feroz Plaza, AK Fazal-ul-Haq Rd, Block D, Blue Area, Islamabad, ICT",Family planning center,,33.7204256,73.0782258,https://www.google.com/maps/place/Family+Planning+%26+Primary+Health+Care/data=!4m7!3m6!1s0x38dfbf837d434fe1:0x8e17f893bb691865!8m2!3d33.7204256!4d73.0782258!16s%2Fg%2F11_k2h9cn!19sChIJ4U9DfYO_3zgRZRhpu5P4F44?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
75,healthcareultrasound_33.711158_73.046228,health care ultrasound by lady doctor for women,"health care ultrasound by lady doctor for women
5.0(8)
Medical diagnostic imaging center · First floor House no 8 Street no:60, Sector:F-8/4
Temporarily closed · +92 324 2521163",Medical diagnostic imaging center,,33.711158,73.0462278,https://www.google.com/maps/place/health+care+ultrasound+by+lady+doctor+for+women/data=!4m7!3m6!1s0x38dfbf83e76a930d:0x13ac31313343d6ba!8m2!3d33.711158!4d73.0462278!16s%2Fg%2F11c2n_69k3!19sChIJDZNq54O_3zgRutZDMzExrBM?authuser=0&hl=en&rclk=1,"Abortion Clinic, Islamabad"
