Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
45,labelsislamabad_33.721479_73.059061,Labels Islamabad,"Labels Islamabad
4.0(41)
Clothing store · 13Y,Chaudhary Plaza, Next to PSO Pump, Bhittai Road,F-7 Markaz, Islamabad
Open ⋅ Closes 9 PM · +92 51 8437941",Clothing store,Open,33.721479,73.059061,https://www.google.com/maps/place/Labels+Islamabad/data=!4m7!3m6!1s0x38dfbf75997704e1:0xeddc5db04e302df5!8m2!3d33.721479!4d73.059061!16s%2Fg%2F11b6gm9k2f!19sChIJ4QR3mXW_3zgR9S0wTrBd3O0?authuser=0&hl=en&rclk=1,"Store, Islamabad"
46,daynitesuperstorezuu_33.677774_73.016740,Day Nite Super Store (ZuuCart app delivery),"Day Nite Super Store (ZuuCart app delivery)
4.4(608)
Grocery store · 
Open ⋅ Closes 1 AM · +92 51 2353700",Grocery store,Open,33.6777744,73.01674,https://www.google.com/maps/place/Day+Nite+Super+Store+%28ZuuCart+app+delivery%29/data=!4m7!3m6!1s0x38dfbe1f5e16dd6f:0x82fda6f70b6d4c97!8m2!3d33.6777744!4d73.01674!16s%2Fg%2F11g71b9pgy!19sChIJb90WXh--3zgRl0xtC_em_YI?authuser=0&hl=en&rclk=1,"Store, Islamabad"
47,kayalislamabad_33.730551_73.079166,"Kayal, Islamabad","Kayal, Islamabad
4.4(36)
Women's clothing store · 1 Agha Khan Rd
Open ⋅ Closes 9 PM · +92 51 8440038",Women's clothing store,Open,33.7305509,73.079166,"https://www.google.com/maps/place/Kayal,+Islamabad/data=!4m7!3m6!1s0x38dfbf9c8548e4c3:0xf90d9963d10a67b8!8m2!3d33.7305509!4d73.079166!16s%2Fg%2F11b6bv1k9x!19sChIJw-RIhZy_3zgRuGcK0WOZDfk?authuser=0&hl=en&rclk=1","Store, Islamabad"
48,esajees_33.735648_73.078579,Esajee's,"Esajee's
4.3(1,564)
Supermarket ·  · Shop # 9, Kohsar Market, Sector
Open ⋅ Closes 6 PM ⋅ Reopens 6:45 PM · +92 51 2874352",Supermarket,Open,33.735648,73.0785794,https://www.google.com/maps/place/Esajee%27s/data=!4m7!3m6!1s0x38dfbf7adeb1018b:0xa884518a6f351a4f!8m2!3d33.735648!4d73.0785794!16s%2Fg%2F1tk1xf84!19sChIJiwGx3nq_3zgRTxo1b4pRhKg?authuser=0&hl=en&rclk=1,"Store, Islamabad"
49,onedollarstorefactor_33.706079_73.086125,One Dollar Store Factory Outlet,"One Dollar Store Factory Outlet
3.9(128)
Discount store · P34P+CCQ
Open ⋅ Closes 11 PM",Discount store,Open,33.7060794,73.0861247,https://www.google.com/maps/place/One+Dollar+Store+Factory+Outlet/data=!4m7!3m6!1s0x38dfbf8ad0e71a45:0xd03d087830685c5c!8m2!3d33.7060794!4d73.0861247!16s%2Fg%2F11f0_dwkgt!19sChIJRRrn0Iq_3zgRXFxoMHgIPdA?authuser=0&hl=en&rclk=1,"Store, Islamabad"
50,gigamallislamabad_33.521111_73.158519,Giga Mall Islamabad.,"Giga Mall Islamabad.
4.5(46,534)
Shopping mall ·  · Main Grand Trunk Rd, Defense Housing Authority
Brand-name shopping, dining & movies
Open ⋅ Closes 11 PM · +92 51 8491040",Shopping mall,Open,33.5211113,73.1585192,https://www.google.com/maps/place/Giga+Mall+Islamabad./data=!4m7!3m6!1s0x38dfed736df2ee2b:0xd2c18a69157f1c54!8m2!3d33.5211113!4d73.1585192!16s%2Fg%2F1z44bhl9_!19sChIJK-7ybXPt3zgRVBx_FWmKwdI?authuser=0&hl=en&rclk=1,"Store, Islamabad"
51,nikeflagshipstoreisl_33.710761_73.058777,Nike Flagship Store Islamabad,"Nike Flagship Store Islamabad
4.0(428)
Shoe store · Shop# 3-4, Sardar Beagum Plaza, Jinnah Ave، near Domino's Pizza
Mainstay for athletic apparel & footwear
Open ⋅ Closes 10:30 AM Fri · +92 51 2347157",Shoe store,Open,33.7107614,73.0587774,https://www.google.com/maps/place/Nike+Flagship+Store+Islamabad/data=!4m7!3m6!1s0x38dfbfbcbdaf7dcb:0x3c68befa31414abd!8m2!3d33.7107614!4d73.0587774!16s%2Fg%2F1pp2vkqr6!19sChIJy32vvby_3zgRvUpBMfq-aDw?authuser=0&hl=en&rclk=1,"Store, Islamabad"
52,dollarstoreg9_33.690274_73.031273,Dollar Store G-9,"Dollar Store G-9
4.1(187)
Discount store ·  · Lower Ground Awami Trade Center
Open ⋅ Closes 10 PM",Discount store,Open,33.6902737,73.0312732,https://www.google.com/maps/place/Dollar+Store+G-9/data=!4m7!3m6!1s0x38dfbe30ef2c17e3:0xc7f9e6c8235a4529!8m2!3d33.6902737!4d73.0312732!16s%2Fg%2F11c58w_t0y!19sChIJ4xcs7zC-3zgRKUVaI8jm-cc?authuser=0&hl=en&rclk=1,"Store, Islamabad"
53,dxsportsfitnessshopi_33.668429_72.996849,DX Sports & Fitness Shop Islamabad,"DX Sports & Fitness Shop Islamabad
4.3(60)
Sports accessories wholesaler · 19B, Silver City Plaza, MARKAZ
Open ⋅ Closes 5:30 PM ⋅ Reopens 9 PM · +92 300 9508214",Sports accessories wholesaler,Open,33.6684286,72.9968488,https://www.google.com/maps/place/DX+Sports+%26+Fitness+Shop+Islamabad/data=!4m7!3m6!1s0x38df959572b7751b:0xd232cbb6022688d0!8m2!3d33.6684286!4d72.9968488!16s%2Fg%2F11h6m52lgp!19sChIJG3W3cpWV3zgR0IgmArbLMtI?authuser=0&hl=en&rclk=1,"Store, Islamabad"
54,lulusarstoreislamaba_33.731594_73.078884,Lulusar store Islamabad,"Lulusar store Islamabad
4.2(81)
Clothing store · School Rd, near shell pump
Open ⋅ Closes 10 PM · +92 305 2553434",Clothing store,Open,33.7315943,73.0788839,https://www.google.com/maps/place/Lulusar+store+Islamabad/data=!4m7!3m6!1s0x38dfbfa63ccf9823:0xc9e201b064f6e69b!8m2!3d33.7315943!4d73.0788839!16s%2Fg%2F11sghj5wpr!19sChIJI5jPPKa_3zgRm-b2ZLAB4sk?authuser=0&hl=en&rclk=1,"Store, Islamabad"
55,saudasulfgrocerystor_33.684782_72.986486,Sauda Sulf Grocery Store,"Sauda Sulf Grocery Store
4.2(110)
Grocery store · Lower Ground Floor, Select Center
Open ⋅ Closes 11 PM · +92 328 5966532",Grocery store,Open,33.684782,72.9864865,https://www.google.com/maps/place/Sauda+Sulf+Grocery+Store/data=!4m7!3m6!1s0x38dfbde413cb5261:0x45f7486e2a13ade5!8m2!3d33.684782!4d72.9864865!16s%2Fg%2F1232kxtkf!19sChIJYVLLE-S93zgR5a0TKm5I90U?authuser=0&hl=en&rclk=1,"Store, Islamabad"
58,islamabadstore_33.730140_73.077516,Islamabad Store,"Islamabad Store
4.0(4)
Gift shop · Block B, Super Market, Agha Khan Rd
Open ⋅ Closes 10 PM · +92 300 5197837",Gift shop,Open,33.7301399,73.0775158,https://www.google.com/maps/place/Islamabad+Store/data=!4m7!3m6!1s0x38dfbf00493975d9:0xb8f345d2998e30f9!8m2!3d33.7301399!4d73.0775158!16s%2Fg%2F11wqn_cb6q!19sChIJ2XU5SQC_3zgR-TCOmdJF87g?authuser=0&hl=en&rclk=1,"Store, Islamabad"
59,onedollarstore_33.712438_73.037188,One Dollar store,"One Dollar store
4.0(502)
Discount store
Open ⋅ Closes 11 PM · +92 322 6540833",Discount store,Open,33.7124375,73.0371875,https://www.google.com/maps/place/One+Dollar+store/data=!4m7!3m6!1s0x38dfbfa7afc17651:0x9338f530daf6f51f!8m2!3d33.7124375!4d73.0371875!16s%2Fg%2F11hz_m34zf!19sChIJUXbBr6e_3zgRH_X22jD1OJM?authuser=0&hl=en&rclk=1,"Store, Islamabad"
60,islamabadcashcarryic_33.718475_73.085461,Islamabad Cash & Carry / ICC,"Islamabad Cash & Carry / ICC
4.3(713)
Supermarket ·  · melody market, near General Post Office
Open ⋅ Closes 10 PM · +92 334 0502623",Supermarket,Open,33.7184751,73.0854612,https://www.google.com/maps/place/Islamabad+Cash+%26+Carry+%2F+ICC/data=!4m7!3m6!1s0x38dfbf4ec7fa7b7f:0x558883ae276db0ac!8m2!3d33.7184751!4d73.0854612!16s%2Fg%2F11h8f_py9q!19sChIJf3v6x06_3zgRrLBtJ66DiFU?authuser=0&hl=en&rclk=1,"Store, Islamabad"
61,quickgroceryshopping_33.644692_73.021152,Quick Grocery Shopping,"Quick Grocery Shopping
4.3(85)
Grocery store ·  · Plot 31, main Faqir Aipee Road
Open ⋅ Closes 11 PM · +92 300 5668000",Grocery store,Open,33.6446917,73.0211521,https://www.google.com/maps/place/Quick+Grocery+Shopping/data=!4m7!3m6!1s0x38df9511ca7e79b5:0x7503935182df6938!8m2!3d33.6446917!4d73.0211521!16s%2Fg%2F11t7z86bn5!19sChIJtXl-yhGV3zgROGnfglGTA3U?authuser=0&hl=en&rclk=1,"Store, Islamabad"
62,islamabadmart_33.658329_72.855883,islamabad Mart,"islamabad Mart
3.8(47)
Grocery store · MV54+89J
Open ⋅ Closes 10 PM · +92 318 5112979",Grocery store,Open,33.6583293,72.8558829,https://www.google.com/maps/place/islamabad+Mart/data=!4m7!3m6!1s0x38dfa38dfc2e9f65:0xf6df2feb78e60140!8m2!3d33.6583293!4d72.8558829!16s%2Fg%2F11hf7sw97g!19sChIJZZ8u_I2j3zgRQAHmeOsv3_Y?authuser=0&hl=en&rclk=1,"Store, Islamabad"
63,emporiumislamabad_33.698389_73.011404,Emporium Islamabad,"Emporium Islamabad
4.0(28)
Shopping mall ·  · 10A
Open ⋅ Closes 10 PM · +92 300 5172434",Shopping mall,Open,33.6983886,73.0114044,https://www.google.com/maps/place/Emporium+Islamabad/data=!4m7!3m6!1s0x38dfbf6b10ee3fc9:0x9a15f93293d24e0e!8m2!3d33.6983886!4d73.0114044!16s%2Fg%2F11t7s_xq6p!19sChIJyT_uEGu_3zgRDk7SkzL5FZo?authuser=0&hl=en&rclk=1,"Store, Islamabad"
64,pakistangeneralstore_33.737296_73.206908,Pakistan General Store,"Pakistan General Store
4.3(118)
Grocery store · Seri Chowk
Open ⋅ Closes 10:30 PM · +92 313 5361976",Grocery store,Open,33.737296,73.2069083,https://www.google.com/maps/place/Pakistan+General+Store/data=!4m7!3m6!1s0x38dfc36787537cad:0xa056496627c8f26b!8m2!3d33.737296!4d73.2069083!16s%2Fg%2F11r2pv5xn5!19sChIJrXxTh2fD3zgRa_LIJ2ZJVqA?authuser=0&hl=en&rclk=1,"Store, Islamabad"
65,centralstorenarcisla_33.675771_73.131400,"Central Store, NARC, Islamabad","Central Store, NARC, Islamabad
3.9(41)
Store · M4GJ+8H2
Open ⋅ Closes 5 PM",Store,Open,33.675771,73.1313997,"https://www.google.com/maps/place/Central+Store,+NARC,+Islamabad/data=!4m7!3m6!1s0x38dfea89053cf533:0xfbf1d38203d2a42a!8m2!3d33.675771!4d73.1313997!16s%2Fg%2F11bxfv40xt!19sChIJM_U8BYnq3zgRKqTSA4LT8fs?authuser=0&hl=en&rclk=1","Store, Islamabad"
66,alternatestore_33.695945_73.013212,Alternate Store,"Alternate Store
4.6(9)
Sportswear store · East, Main F-10 Markaz, Main Double Rd, near Bank Al-Falah
Open ⋅ Closes 11 PM · +92 51 8446916",Sportswear store,Open,33.6959453,73.0132117,https://www.google.com/maps/place/Alternate+Store/data=!4m7!3m6!1s0x38dfbf5b55144ddb:0x358af257a96c2245!8m2!3d33.6959453!4d73.0132117!16s%2Fg%2F11pf8g4x19!19sChIJ200UVVu_3zgRRSJsqVfyijU?authuser=0&hl=en&rclk=1,"Store, Islamabad"
67,almasoodislamicstore_33.711577_73.039790,Al-Masood Islamic Store,"Al-Masood Islamic Store
4.3(99)
Book store ·  · Basment Shop 5, Umar Plaza
Open ⋅ Closes 8:30 PM · +92 51 2261356",Book store,Open,33.7115769,73.0397898,https://www.google.com/maps/place/Al-Masood+Islamic+Store/data=!4m7!3m6!1s0x38dfbfad47aee711:0x7b1c94a6c9182871!8m2!3d33.7115769!4d73.0397898!16s%2Fg%2F11xd59kn3!19sChIJEeeuR62_3zgRcSgYyaaUHHs?authuser=0&hl=en&rclk=1,"Store, Islamabad"
68,zubaidasgracobabysho_33.683836_72.986746,"Zubaida's Graco Babyshop – F11 MARKAZ, ISLAMABAD","Zubaida's Graco Babyshop – F11 MARKAZ, ISLAMABAD
3.9(89)
Baby store · Besides Standard Chartered Bank, Savoy Arcade, Lower Ground, besides, Plot # 21 Hilal Rd
Open ⋅ Closes 10 PM · +92 345 0022348",Baby store,Open,33.6838361,72.9867457,"https://www.google.com/maps/place/Zubaida%27s+Graco+Babyshop+%E2%80%93+F11+MARKAZ,+ISLAMABAD/data=!4m7!3m6!1s0x38dfbde47a5f2205:0x8711403dd18c706d!8m2!3d33.6838361!4d72.9867457!16s%2Fg%2F11c5_q34q5!19sChIJBSJfeuS93zgRbXCM0T1AEYc?authuser=0&hl=en&rclk=1","Store, Islamabad"
69,samsungoutletislamab_33.711800_73.041135,Samsung Outlet Islamabad,"Samsung Outlet Islamabad
4.5(352)
Outlet store ·  · Ground floor, Royal Inn Plaza, Kohistan Rd
Open ⋅ Closes 10 PM · +92 333 5777792",Outlet store,Open,33.7117998,73.0411355,https://www.google.com/maps/place/Samsung+Outlet+Islamabad/data=!4m7!3m6!1s0x38dfbfad2fe47385:0xea2fcacb2778fb4f!8m2!3d33.7117998!4d73.0411355!16s%2Fg%2F11cs1wk148!19sChIJhXPkL62_3zgRT_t4J8vKL-o?authuser=0&hl=en&rclk=1,"Store, Islamabad"
70,miofficialstore_33.714368_73.066513,Mi Official Store,"Mi Official Store
4.2(205)
Cell phone store ·  · Black Horse Plaza, Shop No. 05 Ali Complex, Akm Fazal-e-Haq Road
Open ⋅ Closes 10 PM · +92 334 8502766",Cell phone store,Open,33.7143676,73.0665131,https://www.google.com/maps/place/Mi+Official+Store/data=!4m7!3m6!1s0x38dfbf5d35c91033:0x67d1926c85a1fc91!8m2!3d33.7143676!4d73.0665131!16s%2Fg%2F11c1s2r9d2!19sChIJMxDJNV2_3zgRkfyhhWyS0Wc?authuser=0&hl=en&rclk=1,"Store, Islamabad"
71,fonestore_33.714242_73.066393,FONE STORE,"FONE STORE
4.3(39)
Electronics store · Shop#09, Black Horse Plaza, Ali Complex, Fazl-e-Haq Road
Open ⋅ Closes 10 PM · +92 51 2344399",Electronics store,Open,33.7142418,73.0663931,https://www.google.com/maps/place/FONE+STORE/data=!4m7!3m6!1s0x38dfbf30de2631e3:0x9b90a42c36f1ac28!8m2!3d33.7142418!4d73.0663931!16s%2Fg%2F11f9hr_6kj!19sChIJ4zEm3jC_3zgRKKzxNiykkJs?authuser=0&hl=en&rclk=1,"Store, Islamabad"
72,deluxestoreislamabad_33.668086_73.078463,Deluxe store Islamabad,"Deluxe store Islamabad
5.0(1)
Store
Open 24 hours · +92 331 4437773",Store,Open 24 hours,33.6680864,73.0784634,https://www.google.com/maps/place/Deluxe+store+Islamabad/data=!4m7!3m6!1s0x38dfeb59712c89a9:0xd0014e9dd7e081f5!8m2!3d33.6680864!4d73.0784634!16s%2Fg%2F11x1l9fv85!19sChIJqYkscVnr3zgR9YHg151OAdA?authuser=0&hl=en&rclk=1,"Store, Islamabad"
73,gamestoreislamabad_33.720632_73.054862,Game Store Islamabad,"Game Store Islamabad
4.4(509)
Video game store · MCB Bank, Safa Gold Mall, King Arcade Plaza Mid Caltex Petrol Pump and safa gold mall College Road, MARKAZ
Open ⋅ Closes 11 PM · +92 336 2002640",Video game store,Open,33.7206323,73.0548624,https://www.google.com/maps/place/Game+Store+Islamabad/data=!4m7!3m6!1s0x38dfbfb61c6e95d5:0xd366e50b1cb02ea0!8m2!3d33.7206323!4d73.0548624!16s%2Fg%2F11fhtw_x50!19sChIJ1ZVuHLa_3zgRoC6wHAvlZtM?authuser=0&hl=en&rclk=1,"Store, Islamabad"
74,mobileempireg9markaz_33.690792_73.032528,Mobile Empire G9 Markaz Islamabad,"Mobile Empire G9 Markaz Islamabad
4.5(80)
Cell phone store · Shop 16 Ground floor Paragon Centre Mangla Rd, Markaz
Open ⋅ Closes 10 PM · +92 300 9797672",Cell phone store,Open,33.6907921,73.032528,https://www.google.com/maps/place/Mobile+Empire+G9+Markaz+Islamabad/data=!4m7!3m6!1s0x38dfbe313d3d61e7:0x72e128e164b12d60!8m2!3d33.6907921!4d73.032528!16s%2Fg%2F12mkw9rtd!19sChIJ52E9PTG-3zgRYC2xZOEo4XI?authuser=0&hl=en&rclk=1,"Store, Islamabad"
75,onlyyesblueareaoutle_33.714575_73.065993,Only Yes Blue Area Outlet,"Only Yes Blue Area Outlet
4.1(67)
Clothing store · P378+R9H, Umer Plaza, Jinnah Ave
Open ⋅ Closes 10 PM · +92 51 2344078",Clothing store,Open,33.714575,73.0659934,https://www.google.com/maps/place/Only+Yes+Blue+Area+Outlet/data=!4m7!3m6!1s0x38dfbf983fb459f3:0x5991198f240b6e22!8m2!3d33.714575!4d73.0659934!16s%2Fg%2F12mkw9xqx!19sChIJ81m0P5i_3zgRIm4LJI8ZkVk?authuser=0&hl=en&rclk=1,"Store, Islamabad"
76,punjabricestore_33.689788_73.031672,Punjab Rice Store,"Punjab Rice Store
4.6(160)
Grocery store · M2QJ+WM7, Allah Wala Plaza, Rohtas Rd
Open ⋅ Closes 8:30 PM · +92 51 2262175",Grocery store,Open,33.6897881,73.0316715,https://www.google.com/maps/place/Punjab+Rice+Store/data=!4m7!3m6!1s0x38dfbf208063133b:0xec196b1af0c479a5!8m2!3d33.6897881!4d73.0316715!16s%2Fg%2F11h3l0nyw0!19sChIJOxNjgCC_3zgRpXnE8BprGew?authuser=0&hl=en&rclk=1,"Store, Islamabad"
77,asharstorese11_33.696819_72.969017,ASHAR STORES E 11,"ASHAR STORES E 11
2.9(48)
Clothing store · 2 Main Double Rd
Open ⋅ Closes 10 PM · +92 51 2305247",Clothing store,Open,33.6968193,72.969017,https://www.google.com/maps/place/ASHAR+STORES+E+11/data=!4m7!3m6!1s0x38dfbde9a29be061:0xeb5c064c87b089f7!8m2!3d33.6968193!4d72.969017!16s%2Fg%2F11r2gs1jn_!19sChIJYeCboum93zgR94mwh0wGXOs?authuser=0&hl=en&rclk=1,"Store, Islamabad"
78,applestorepk_33.699777_72.973490,Apple.store.pk,"Apple.store.pk
4.4(194)
Cell phone store · Shop no. 2,3, Karsaaz Tower II
Open ⋅ Closes 12:30 AM · +92 302 5018696",Cell phone store,Open,33.6997768,72.97349,https://www.google.com/maps/place/Apple.store.pk/data=!4m7!3m6!1s0x38dfbdb386ff29cf:0xf82d723766d6b4b9!8m2!3d33.6997768!4d72.97349!16s%2Fg%2F11ll8hsffx!19sChIJzyn_hrO93zgRubTWZjdyLfg?authuser=0&hl=en&rclk=1,"Store, Islamabad"
79,minisoi8markazislama_33.667994_73.075806,Miniso I-8 Markaz Islamabad,"Miniso I-8 Markaz Islamabad
3.8(55)
Cosmetics store · Plot # 17,18
Open ⋅ Closes 11 PM · +92 343 5367536",Cosmetics store,Open,33.6679937,73.0758062,https://www.google.com/maps/place/Miniso+I-8+Markaz+Islamabad/data=!4m7!3m6!1s0x38df950fb78282a7:0xb9a7002a7c3d1f0!8m2!3d33.6679937!4d73.0758062!16s%2Fg%2F11fr6sy5_c!19sChIJp4KCtw-V3zgR8NHDpwJwmgs?authuser=0&hl=en&rclk=1,"Store, Islamabad"
80,menustore_33.689638_73.033297,Menu Store,"Menu Store
4.0(30)
Meat processor · M2QM+V83
Open ⋅ Closes 9:30 PM · +92 51 2284837",Meat processor,Open,33.6896375,73.0332973,https://www.google.com/maps/place/Menu+Store/data=!4m7!3m6!1s0x38dfbe319fe15b49:0x6b5fa6bf3ad4aa77!8m2!3d33.6896375!4d73.0332973!16s%2Fg%2F11c2pkdsp4!19sChIJSVvhnzG-3zgRd6rUOr-mX2s?authuser=0&hl=en&rclk=1,"Store, Islamabad"
81,alsyedmobilesgadgets_33.666729_73.073557,Al Syed Mobiles & Gadgets i-8 Markaz Islamabad,"Al Syed Mobiles & Gadgets i-8 Markaz Islamabad
4.8(101)
Cell phone store
Open ⋅ Closes 11 PM · +92 333 5147779",Cell phone store,Open,33.6667293,73.0735574,https://www.google.com/maps/place/Al+Syed+Mobiles+%26+Gadgets+i-8+Markaz+Islamabad/data=!4m7!3m6!1s0x38df9545c9d0fd65:0x3fac5ff1652a7901!8m2!3d33.6667293!4d73.0735574!16s%2Fg%2F1tzlxb93!19sChIJZf3QyUWV3zgRAXkqZfFfrD8?authuser=0&hl=en&rclk=1,"Store, Islamabad"
82,imagef10markazislama_33.696705_73.012612,Image - F-10 Markaz - Islamabad,"Image - F-10 Markaz - Islamabad
4.1(27)
Women's clothing store · Pak Plaza
Open ⋅ Closes 10 PM · +92 51 8739054",Women's clothing store,Open,33.696705,73.0126115,https://www.google.com/maps/place/Image+-+F-10+Markaz+-+Islamabad/data=!4m7!3m6!1s0x38dfbff083da6be3:0x221935261569e37f!8m2!3d33.696705!4d73.0126115!16s%2Fg%2F11q46l4tc8!19sChIJ42vag_C_3zgRf-NpFSY1GSI?authuser=0&hl=en&rclk=1,"Store, Islamabad"
83,gamestopislamabadpsn_33.666739_73.075953,Game Stop Islamabad & PSN Gift Card Store,"Game Stop Islamabad & PSN Gift Card Store
4.8(12)
Shopping mall ·  · Pak Land Business Centre, Markaz
Open ⋅ Closes 10 PM · +92 305 6916224",Shopping mall,Open,33.6667391,73.0759528,https://www.google.com/maps/place/Game+Stop+Islamabad+%26+PSN+Gift+Card+Store/data=!4m7!3m6!1s0x38dfbfcf470931e1:0xbf9e4a3e298f495f!8m2!3d33.6667391!4d73.0759528!16s%2Fg%2F11ny23n9gh!19sChIJ4TEJR8-_3zgRX0mPKT5Knr8?authuser=0&hl=en&rclk=1,"Store, Islamabad"
