Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
45,citycenter_33.642761_73.197052,City Center,"City Center
4.4(56)
Shopping mall · J5VW+4R3
Open ⋅ Closes 9:30 PM",Shopping mall,Open,33.6427606,73.1970515,https://www.google.com/maps/place/City+Center/data=!4m7!3m6!1s0x38dfe96e4d0fe533:0x2962e3511788f624!8m2!3d33.6427606!4d73.1970515!16s%2Fg%2F11c60320yj!19sChIJM-UPTW7p3zgRJPaIF1HjYik?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
46,primemassagecenteris_33.673061_72.998084,Prime Massage Center Islamabad,"Prime Massage Center Islamabad
4.8(3,387)
Massage spa ·  · 98
Open ⋅ Closes 11 PM · +92 305 1211113",Massage spa,Open,33.6730613,72.9980835,https://www.google.com/maps/place/Prime+Massage+Center+Islamabad/data=!4m7!3m6!1s0x38dfbfef84aae125:0xf0765ae251f1b05d!8m2!3d33.6730613!4d72.9980835!16s%2Fg%2F11h6drcm28!19sChIJJeGqhO-_3zgRXbDxUeJadvA?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
47,beverlycentre_33.720180_73.073823,Beverly Centre,"Beverly Centre
4.4(3,171)
Business center ·  · Beverly Centre, Jinnah Ave
Open ⋅ Closes 6 PM · +92 51 8895111",Business center,Open,33.7201801,73.0738234,https://www.google.com/maps/place/Beverly+Centre/data=!4m7!3m6!1s0x38dfbf8d766402f1:0x772f112e08aed554!8m2!3d33.7201801!4d73.0738234!16s%2Fg%2F11fmf3wzp5!19sChIJ8QJkdo2_3zgRVNWuCC4RL3c?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
48,gigamallislamabad_33.521111_73.158519,Giga Mall Islamabad.,"Giga Mall Islamabad.
4.5(46,534)
Shopping mall ·  · Main Grand Trunk Rd, Defense Housing Authority
Brand-name shopping, dining & movies
Open ⋅ Closes 11 PM · +92 51 8491040",Shopping mall,Open,33.5211113,73.1585192,https://www.google.com/maps/place/Giga+Mall+Islamabad./data=!4m7!3m6!1s0x38dfed736df2ee2b:0xd2c18a69157f1c54!8m2!3d33.5211113!4d73.1585192!16s%2Fg%2F1z44bhl9_!19sChIJK-7ybXPt3zgRVBx_FWmKwdI?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
49,islamicshehedcentren_33.711737_73.060654,Islamic Shehed Centre Near Subway,"Islamic Shehed Centre Near Subway
4.1(70)
Honey farm · 11D Jinnah Ave
Open ⋅ Closes 11 PM · +92 51 2803134",Honey farm,Open,33.711737,73.0606545,https://www.google.com/maps/place/Islamic+Shehed+Centre+Near+Subway/data=!4m7!3m6!1s0x38dfbfbcda63e491:0x93ea237ea5c33ef4!8m2!3d33.711737!4d73.0606545!16s%2Fg%2F11g68ydc01!19sChIJkeRj2ry_3zgR9D7DpX4j6pM?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
50,audiologycentreislam_33.696917_73.051143,Audiology Centre Islamabad,"Audiology Centre Islamabad
5.0(63)
Audiologist ·  · 3rd Floor, Institute of Medical Rehabilitation, Doctor plaza, near Noori Hospital
Open ⋅ Closes 9:30 PM · +92 308 7786400",Audiologist,Open,33.6969175,73.0511432,https://www.google.com/maps/place/Audiology+Centre+Islamabad/data=!4m7!3m6!1s0x38dfbf5fab97d3ff:0xdf71ee24ffff99cf!8m2!3d33.6969175!4d73.0511432!16s%2Fg%2F11sw_43pvs!19sChIJ_9OXq1-_3zgRz5n__yTucd8?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
51,safagoldmall_33.720709_73.055502,Safa Gold Mall,"Safa Gold Mall
4.3(32,134)
Shopping mall ·  · Plot No، 5 College Rd
Mall with chain stores & a food court
Open ⋅ Closes 11 PM · +92 51 2656766",Shopping mall,Open,33.7207086,73.0555015,https://www.google.com/maps/place/Safa+Gold+Mall/data=!4m7!3m6!1s0x38dfbfa7067ea8d3:0x49a6054408b8b584!8m2!3d33.7207086!4d73.0555015!16s%2Fg%2F11byxfvf5h!19sChIJ06h-Bqe_3zgRhLW4CEQFpkk?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
52,islamabadbraincare_33.721548_73.053143,Islamabad Brain Care,"Islamabad Brain Care
5.0(11)
Addiction treatment center ·  · House# 45 Street 20, near F-7 Markaz
Open 24 hours · +92 300 5384550",Addiction treatment center,Open 24 hours,33.7215476,73.0531426,https://www.google.com/maps/place/Islamabad+Brain+Care/data=!4m7!3m6!1s0x38dfbf938f244519:0xd599720cb5577d2c!8m2!3d33.7215476!4d73.0531426!16s%2Fg%2F11gw2pswy2!19sChIJGUUkj5O_3zgRLH1XtQxymdU?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
53,islamabadskillscentr_33.644595_73.190400,Islamabad Skills Centre,"Islamabad Skills Centre
5.0(3)
Education center · 1st floor, Labaik Plaza, Main Lehtrar Rd
Open ⋅ Closes 9 PM · +92 317 4812852",Education center,Open,33.6445948,73.1904004,https://www.google.com/maps/place/Islamabad+Skills+Centre/data=!4m7!3m6!1s0x38dfe9836a7057b5:0x99b0eea5dbc0df38!8m2!3d33.6445948!4d73.1904004!16s%2Fg%2F11ssj0wv17!19sChIJtVdwaoPp3zgRON_A26XusJk?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
54,themoimall_33.682369_72.990509,The MOI Mall,"The MOI Mall
4.2(437)
Shopping mall ·  · Plot no, 07 Hilal Rd
Open ⋅ Closes 11 PM · +92 331 0001086",Shopping mall,Open,33.6823685,72.9905094,https://www.google.com/maps/place/The+MOI+Mall/data=!4m7!3m6!1s0x38dfbde3aa2eb38d:0x4773b3d8251ee308!8m2!3d33.6823685!4d72.9905094!16s%2Fg%2F11bw3yp0k4!19sChIJjbMuquO93zgRCOMeJdizc0c?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
55,islamabadcochlearimp_33.711228_73.041177,"Islamabad Cochlear Implant Centre (ICIC) Cochlear Implant, Hearing Aids and Speech Therapy Services","Islamabad Cochlear Implant Centre (ICIC) Cochlear Implant, Hearing Aids and Speech Therapy Services
5.0(57)
Speech pathologist ·  · Office #2, HBL Bank Basement, Shalimar plaza, Markaz, near IDC
Open ⋅ Closes 8:30 PM · +92 343 5261874",Speech pathologist,Open,33.7112283,73.0411772,"https://www.google.com/maps/place/Islamabad+Cochlear+Implant+Centre+%28ICIC%29+Cochlear+Implant,+Hearing+Aids+and+Speech+Therapy+Services/data=!4m7!3m6!1s0x38dfbf16d0d59b6b:0x6afdd06aeed21017!8m2!3d33.7112283!4d73.0411772!16s%2Fg%2F11t5l4mbf0!19sChIJa5vV0Ba_3zgRFxDS7mrQ_Wo?authuser=0&hl=en&rclk=1","Centres, Islamabad"
57,royalmassagespacente_33.699102_72.973601,Royal Massage Spa Center Islamabad,"Royal Massage Spa Center Islamabad
4.7(564)
Massage spa ·  · Office # 301, 3th Floor, Royal Suite Plaza, SCHS, Khalid Bin Waleed Rd
Open 24 hours · +92 309 1129999",Massage spa,Open 24 hours,33.6991022,72.9736006,https://www.google.com/maps/place/Royal+Massage+Spa+Center+Islamabad/data=!4m7!3m6!1s0x38dfbd3e18018eb5:0xb86116cd8347a81b!8m2!3d33.6991022!4d72.9736006!16s%2Fg%2F11scxkw0l3!19sChIJtY4BGD693zgRG6hHg80WYbg?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
58,ptepakistan_33.724652_73.085834,PTE Pakistan,"PTE Pakistan
4.9(154)
Education center ·  · Office 02 First Floor, USAID Plaza Fazal ul Haq Road Near Parade Ground Metro Station Blue Area Bloack, A
Open ⋅ Closes 6 PM · +92 311 9813757",Education center,Open,33.7246518,73.0858335,https://www.google.com/maps/place/PTE+Pakistan/data=!4m7!3m6!1s0x38dfbf8d380957f9:0xcd8948a8ac72e45d!8m2!3d33.7246518!4d73.0858335!16s%2Fg%2F11rcmpccgp!19sChIJ-VcJOI2_3zgRXeRyrKhIic0?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
59,ilcislamabadlearning_33.698899_73.044483,ILC - Islamabad Learning Center,"ILC - Islamabad Learning Center
4.7(12)
Education center · Main Tipu Market Road
Open ⋅ Closes 8 PM · +92 334 9576919",Education center,Open,33.6988994,73.0444834,https://www.google.com/maps/place/ILC+-+Islamabad+Learning+Center/data=!4m7!3m6!1s0x38dfbfae9dbd1fc5:0x62b2e25d89f282ca!8m2!3d33.6988994!4d73.0444834!16s%2Fg%2F11j8jy4d58!19sChIJxR-9na6_3zgRyoLyiV3ismI?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
60,advanceddiagnosticce_33.698044_73.050535,Advanced Diagnostic Centre,"Advanced Diagnostic Centre
4.3(186)
Medical diagnostic imaging center ·  · General Apartments D-12, near PSO Pump،
Open 24 hours · +92 51 8446888",Medical diagnostic imaging center,Open 24 hours,33.6980443,73.0505348,https://www.google.com/maps/place/Advanced+Diagnostic+Centre/data=!4m7!3m6!1s0x38dfbfc85cbd1639:0x9b7b0ded00fe1617!8m2!3d33.6980443!4d73.0505348!16s%2Fg%2F1tj8_xw3!19sChIJORa9XMi_3zgRFxb-AO0Ne5s?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
61,islamabaddiagnosticc_33.711251_73.041795,Islamabad Diagnostic Center F8 Head Office (IDC),"Islamabad Diagnostic Center F8 Head Office (IDC)
4.7(434)
Medical laboratory ·  · P26R+9GV, 13a Kohistan Rd
Open 24 hours · +92 311 1000432",Medical laboratory,Open 24 hours,33.7112508,73.0417954,https://www.google.com/maps/place/Islamabad+Diagnostic+Center+F8+Head+Office+%28IDC%29/data=!4m7!3m6!1s0x38dfbf15b51b9f9d:0x7c75fe9748b21907!8m2!3d33.7112508!4d73.0417954!16s%2Fg%2F11tr_1lx_8!19sChIJnZ8btRW_3zgRBxmySJf-dXw?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
62,itcentre_33.698237_73.069766,I & T Centre,"I & T Centre
No reviews
G 7/1 G-7, Islamabad
Pakistan","G 7/1 G-7, Islamabad",,33.6982374,73.0697655,https://www.google.com/maps/place/I+%26+T+Centre/data=!4m7!3m6!1s0x38dfbfebf7008a37:0x3c57c04ec00ba0b3!8m2!3d33.6982374!4d73.0697655!16s%2Fg%2F11b6gcpp7q!19sChIJN4oA9-u_3zgRs6ALwE7AVzw?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
63,thecentrepoint_33.683249_73.249201,The Centre Point,"The Centre Point
4.4(69)
Apartment building ·  · Plot no 6 Avenue 4, Civic Zone, opposite Bahria Enclave Head office
Open ⋅ Closes 6 PM · +92 311 1786738",Apartment building,Open,33.6832494,73.2492007,https://www.google.com/maps/place/The+Centre+Point/data=!4m7!3m6!1s0x38dfe9b91bce04b1:0xf222cd80b3e1a94f!8m2!3d33.6832494!4d73.2492007!16s%2Fg%2F11gvwswvqt!19sChIJsQTOG7np3zgRT6nhs4DNIvI?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
64,islamabadeyecentre_33.723781_73.083577,Islamabad Eye Centre,"Islamabad Eye Centre
4.6(66)
Hospital ·  · 24-D, Rashid Plaza, 3rd Floor, Opposite Parade Ground Metro Station
Open ⋅ Closes 4 PM · +92 333 5174488",Hospital,Open,33.7237809,73.0835767,https://www.google.com/maps/place/Islamabad+Eye+Centre/data=!4m7!3m6!1s0x38dfbf81a8c371a7:0x8ac2b6e2f29dc32b!8m2!3d33.7237809!4d73.0835767!16s%2Fg%2F11f5h3yl2p!19sChIJp3HDqIG_3zgRK8Od8uK2woo?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
65,centre9_33.687031_73.035419,Centre-9,"Centre-9
4.8(6)
Business center · Plot No, 40-B Mangla Rd
Open ⋅ Closes 5 PM · +92 333 1117501",Business center,Open,33.6870314,73.0354189,https://www.google.com/maps/place/Centre-9/data=!4m7!3m6!1s0x38dfbfd587ea20d9:0x851b6c41988cfc88!8m2!3d33.6870314!4d73.0354189!16s%2Fg%2F11s0wmzs7y!19sChIJ2SDqh9W_3zgRiPyMmEFsG4U?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
66,citilabresearchcentr_33.720296_73.077954,Citilab & Research Centre (CRC) Islamabad,"Citilab & Research Centre (CRC) Islamabad
5.0(14)
Medical laboratory ·  · Shop #5, SNC Centre, AKM Fazl-ul-Haq Rd
Open ⋅ Closes 10 PM · +92 51 2120922",Medical laboratory,Open,33.7202956,73.077954,https://www.google.com/maps/place/Citilab+%26+Research+Centre+%28CRC%29+Islamabad/data=!4m7!3m6!1s0x38dfbff4061c5d55:0xe5cde00be5375b50!8m2!3d33.7202956!4d73.077954!16s%2Fg%2F11mx5w19kv!19sChIJVV0cBvS_3zgRUFs35QvgzeU?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
67,dreamsspafullbodymas_33.699088_72.975847,"Dreams SPA ( Full Body Massage Center, Spa In Islamabad, )","Dreams SPA ( Full Body Massage Center, Spa In Islamabad, )
4.6(79)
Massage spa ·  · 2nd Floor, Manoor Plaza, Main Double Rd
Open 24 hours",Massage spa,Open 24 hours,33.6990877,72.9758472,"https://www.google.com/maps/place/Dreams+SPA+%28+Full+Body+Massage+Center,+Spa+In+Islamabad,+%29/data=!4m7!3m6!1s0x38dfbd2faf88628f:0xf0c685cff1f609aa!8m2!3d33.6990877!4d72.9758472!16s%2Fg%2F11nsvjl5w7!19sChIJj2KIry-93zgRqgn28c-FxvA?authuser=0&hl=en&rclk=1","Centres, Islamabad"
68,islamabadpakistan_33.631279_73.144366,Islamabad pakistan,"Islamabad pakistan
3.7(3)
Education center · USEFP- Islamabad, H-5 Street 17
+92 312 2161352",Education center,,33.6312788,73.1443659,https://www.google.com/maps/place/Islamabad+pakistan/data=!4m7!3m6!1s0x38dfbff18a17ceab:0xc1a73aa27a4d13e9!8m2!3d33.6312788!4d73.1443659!16s%2Fg%2F11ssqf052q!19sChIJq84XivG_3zgR6RNNeqI6p8E?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
69,ufonecopsoffice_33.661063_73.056564,Ufone COPS Office,"Ufone COPS Office
4.4(500)
Call center · 3
Open 24 hours · +92 51 111 333 100",Call center,Open 24 hours,33.6610633,73.0565644,https://www.google.com/maps/place/Ufone+COPS+Office/data=!4m7!3m6!1s0x38df956c5d0ae9dd:0x441232393c6eafd6!8m2!3d33.6610633!4d73.0565644!16s%2Fg%2F11cjnnd84x!19sChIJ3ekKXWyV3zgR1q9uPDkyEkQ?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
70,cpspregionalcentre_33.700451_73.048017,CPSP Regional Centre,"CPSP Regional Centre
4.3(360)
College ·  · P22X+56J
Open ⋅ Closes 4 PM · +92 51 9262590",College,Open,33.7004515,73.0480169,https://www.google.com/maps/place/CPSP+Regional+Centre/data=!4m7!3m6!1s0x38dfbf36e53af553:0xaea8f9e24d9d346a!8m2!3d33.7004515!4d73.0480169!16s%2Fg%2F11h6v8tp4j!19sChIJU_U65Ta_3zgRajSdTeL5qK4?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
71,idclabdiagnosticcent_33.711293_73.041761,IDC Lab & Diagnostic Center F-8,"IDC Lab & Diagnostic Center F-8
4.9(2,506)
Medical laboratory ·  · 13a Kohistan Rd
Open 24 hours · +92 311 1000432",Medical laboratory,Open 24 hours,33.7112927,73.0417614,https://www.google.com/maps/place/IDC+Lab+%26+Diagnostic+Center+F-8/data=!4m7!3m6!1s0x38dfbf4ca205db57:0xfe2bb7c648b8bd95!8m2!3d33.7112927!4d73.0417614!16s%2Fg%2F11rmxk4zyr!19sChIJV9sFoky_3zgRlb24SMa3K_4?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
72,silkroadculturalcent_33.719515_73.097149,Silk Road Cultural Center Islamabad,"Silk Road Cultural Center Islamabad
4.7(3)
Community center · 19 Ataturk Ave
Open ⋅ Closes 6 PM · +92 51 8489344",Community center,Open,33.7195148,73.0971489,https://www.google.com/maps/place/Silk+Road+Cultural+Center+Islamabad/data=!4m7!3m6!1s0x38dfc130584a6c23:0x1e1308002fcd8ca1!8m2!3d33.7195148!4d73.0971489!16s%2Fg%2F11y76s2chv!19sChIJI2xKWDDB3zgRoYzNLwAIEx4?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
73,errandsservicespvtlt_33.666322_73.075988,Errands Services Pvt. Ltd - BPO and Call Center Islamabad,"Errands Services Pvt. Ltd - BPO and Call Center Islamabad
4.2(34)
BPO company ·  · 3rd floor, Laraib Centre
Closed ⋅ Opens 6 PM · +92 337 9846294",BPO company,Closed,33.6663222,73.0759883,https://www.google.com/maps/place/Errands+Services+Pvt.+Ltd+-+BPO+and+Call+Center+Islamabad/data=!4m7!3m6!1s0x38df953b36eb6169:0x6b650e4cd3fba516!8m2!3d33.6663222!4d73.0759883!16s%2Fg%2F11ppysz1_1!19sChIJaWHrNjuV3zgRFqX700wOZWs?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
74,chaudhryrehmatalicom_33.703383_73.069368,Chaudhry Rehmat Ali Community Center,"Chaudhry Rehmat Ali Community Center
4.3(85)
Sports activity location · CDA Police Cricket Ground
Closed ⋅ Opens 8 AM Fri · +92 51 9253000",Sports activity location,Closed,33.7033831,73.0693683,https://www.google.com/maps/place/Chaudhry+Rehmat+Ali+Community+Center/data=!4m7!3m6!1s0x38dfbf94af778c13:0x780436485b7baa3!8m2!3d33.7033831!4d73.0693683!16s%2Fg%2F1tg59gwb!19sChIJE4x3r5S_3zgRo7q3hWRDgAc?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
75,globecallcenterbpobe_33.652190_73.045064,Globe Call Center | BPO | Best Call Center in Islamabad,"Globe Call Center | BPO | Best Call Center in Islamabad
4.8(29)
Call center · Plot 206, 3 Service Rd East I-10
Open 24 hours · +92 51 8484842",Call center,Open 24 hours,33.6521903,73.0450645,https://www.google.com/maps/place/Globe+Call+Center+%7C+BPO+%7C+Best+Call+Center+in+Islamabad/data=!4m7!3m6!1s0x38df959c405a5e55:0xc5efaae65d567f24!8m2!3d33.6521903!4d73.0450645!16s%2Fg%2F11vm89mkpc!19sChIJVV5aQJyV3zgRJH9WXeaq78U?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
76,newyoumassagecenteri_33.687719_73.033909,New You Massage Center Islamabad,"New You Massage Center Islamabad
4.7(116)
Massage spa · 1st floor, Beauty Plaza
Open 24 hours · +92 333 5553229",Massage spa,Open 24 hours,33.687719,73.033909,https://www.google.com/maps/place/New+You+Massage+Center+Islamabad/data=!4m7!3m6!1s0x38dfbfbaaa0e7041:0x222031da3f5296ad!8m2!3d33.687719!4d73.033909!16s%2Fg%2F11twqwl0h6!19sChIJQXAOqrq_3zgRrZZSP9oxICI?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
77,ogdclmedicalcentre_33.712874_73.037630,OGDCL Medical Centre,"OGDCL Medical Centre
4.3(64)
Medical Center ·  · Park Rd, F-8 Markaz, F-8, Islamabad, ICT
Open ⋅ Closes 4:45 PM · +92 51 9258152",Medical Center,Open,33.7128737,73.0376303,https://www.google.com/maps/place/OGDCL+Medical+Centre/data=!4m7!3m6!1s0x38dfbe53091c5bc9:0x4e91d75d67507739!8m2!3d33.7128737!4d73.0376303!16s%2Fg%2F1ttdwtvr!19sChIJyVscCVO-3zgROXdQZ13XkU4?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
78,massagecenterspainis_33.697442_73.012099,Massage Center ( Spa In Islamabad ),"Massage Center ( Spa In Islamabad )
4.7(55)
Spa · near Maroof International Hospital F 10
Open 24 hours · +92 341 9447776",Spa,Open 24 hours,33.6974419,73.0120986,https://www.google.com/maps/place/Massage+Center+%28+Spa+In+Islamabad+%29/data=!4m7!3m6!1s0x38dfbf0e688a815b:0x5ad7103b47e8a5b0!8m2!3d33.6974419!4d73.0120986!16s%2Fg%2F11k9st2tbw!19sChIJW4GKaA6_3zgRsKXoRzsQ11o?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
79,citizenfacilitationc_33.729121_73.077530,Citizen Facilitation Center,"Citizen Facilitation Center
4.3(111)
Corporate office ·  · P3HH+J2R
Open ⋅ Closes 8 PM ⋅ Reopens 9 PM · +92 51 9201522",Corporate office,Open,33.7291205,73.0775299,https://www.google.com/maps/place/Citizen+Facilitation+Center/data=!4m7!3m6!1s0x38dfbf308fff3ce3:0xf5314f8ace8c2e0e!8m2!3d33.7291205!4d73.0775299!16s%2Fg%2F11h3g97_lx!19sChIJ4zz_jzC_3zgRDi6MzopPMfU?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
80,islamabadmedicalcent_33.687118_73.032261,Islamabad Medical Centre,"Islamabad Medical Centre
4.6(9)
Doctor · ICT, Rohtas Rd, G9 markaz
Open ⋅ Closes 9 PM · +92 51 2256966",Doctor,Open,33.6871184,73.0322605,https://www.google.com/maps/place/Islamabad+Medical+Centre/data=!4m7!3m6!1s0x38dfbe311dc56119:0x5d4fe7011e598db1!8m2!3d33.6871184!4d73.0322605!16s%2Fg%2F11xc8c18r!19sChIJGWHFHTG-3zgRsY1ZHgHnT10?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
81,smartwellnesscentre_33.712778_73.048142,Smart Wellness Centre,"Smart Wellness Centre
5.0(2)
Health consultant · House No 10 A, Smart Wellness Centre, Main Kaghan Rd
Open ⋅ Closes 5 PM",Health consultant,Open,33.7127781,73.0481419,https://www.google.com/maps/place/Smart+Wellness+Centre/data=!4m7!3m6!1s0x38dfbfbf6eaee29f:0xffd6de5b07de1e68!8m2!3d33.7127781!4d73.0481419!16s%2Fg%2F11f25twnfs!19sChIJn-Kubr-_3zgRaB7eB1ve1v8?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
82,bestrehabcenterinisl_33.693005_73.037870,Best Rehab Center in islamabad Healing Hub Rehab Pakistan,"Best Rehab Center in islamabad Healing Hub Rehab Pakistan
5.0(33)
Rehabilitation center ·  · House 193 Street 74
Open 24 hours · +92 340 4638238",Rehabilitation center,Open 24 hours,33.6930047,73.0378704,https://www.google.com/maps/place/Best+Rehab+Center+in+islamabad+Healing+Hub+Rehab+Pakistan/data=!4m7!3m6!1s0x38dfeb2d72cc2603:0xbbd87223bcf91739!8m2!3d33.6930047!4d73.0378704!16s%2Fg%2F11sdq3zt9c!19sChIJAybMci3r3zgRORf5vCNy2Ls?authuser=0&hl=en&rclk=1,"Centres, Islamabad"
