Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
45,stcicldcerebralpalsy_33.567753_73.131461,"STCICLD (Cerebral Palsy, ADHD, Autism, Cochlear Implant, Auditory Therapy, Speech Therapy, Therapist In Islamabad, Rawalpindi, ) )","STCICLD (Cerebral Palsy, ADHD, Autism, Cochlear Implant, Auditory Therapy, Speech Therapy, Therapist In Islamabad, Rawalpindi, ) )
4.4(10)
Speech pathologist ·  · 729 B 4/1 Rd
Open 24 hours · +92 300 5358493",Speech pathologist,Open 24 hours,33.5677527,73.1314606,"https://www.google.com/maps/place/STCICLD+%28Cerebral+Palsy,+ADHD,+Autism,+Cochlear+Implant,+Auditory+Therapy,+Speech+Therapy,+Therapist+In+Islamabad,+Rawalpindi,+%29+%29/data=!4m7!3m6!1s0x38dfed9d8f73f151:0x5470d8ad04018a02!8m2!3d33.5677527!4d73.1314606!16s%2Fg%2F11h8y8_b87!19sChIJUfFzj53t3zgRAooBBK3YcFQ?authuser=0&hl=en&rclk=1","Pathologist, Islamabad"
46,islamabadcochlearimp_33.711228_73.041177,"Islamabad Cochlear Implant Centre (ICIC) Cochlear Implant, Hearing Aids and Speech Therapy Services","Islamabad Cochlear Implant Centre (ICIC) Cochlear Implant, Hearing Aids and Speech Therapy Services
5.0(57)
Speech pathologist ·  · Office #2, HBL Bank Basement, Shalimar plaza, Markaz, near IDC
Open ⋅ Closes 8:30 PM · +92 343 5261874",Speech pathologist,Open,33.7112283,73.0411772,"https://www.google.com/maps/place/Islamabad+Cochlear+Implant+Centre+%28ICIC%29+Cochlear+Implant,+Hearing+Aids+and+Speech+Therapy+Services/data=!4m7!3m6!1s0x38dfbf16d0d59b6b:0x6afdd06aeed21017!8m2!3d33.7112283!4d73.0411772!16s%2Fg%2F11t5l4mbf0!19sChIJa5vV0Ba_3zgRFxDS7mrQ_Wo?authuser=0&hl=en&rclk=1","Pathologist, Islamabad"
47,stcicldspeechtherapi_33.550705_73.077560,"STCICLD ( Speech Therapist, Speech Therapy In Islamabad, Rawalpindi, )","STCICLD ( Speech Therapist, Speech Therapy In Islamabad, Rawalpindi, )
4.8(172)
Speech pathologist ·  · STCICLD, Morgah Rd
Open 24 hours · +92 300 5358493",Speech pathologist,Open 24 hours,33.5507052,73.0775595,"https://www.google.com/maps/place/STCICLD+%28+Speech+Therapist,+Speech+Therapy+In+Islamabad,+Rawalpindi,+%29/data=!4m7!3m6!1s0x38df95ab2746bebf:0x92b4edb7b76e05f8!8m2!3d33.5507052!4d73.0775595!16s%2Fg%2F11fjz4jsrx!19sChIJv75GJ6uV3zgR-AVut7fttJI?authuser=0&hl=en&rclk=1","Pathologist, Islamabad"
48,drajmalosmanfatimacl_33.688607_73.013056,Dr. Ajmal Osman | Fatima Clinic F-10 | Top/Best (No.1) Specialist of Islamabad & Rawalpindi,"Dr. Ajmal Osman | Fatima Clinic F-10 | Top/Best (No.1) Specialist of Islamabad & Rawalpindi
4.8(184)
Hospital ·  · House 93 Street 44
Open ⋅ Closes 12 AM · +92 323 6833333",Hospital,Open,33.6886072,73.013056,https://www.google.com/maps/place/Dr.+Ajmal+Osman+%7C+Fatima+Clinic+F-10+%7C+Top%2FBest+%28No.1%29+Specialist+of+Islamabad+%26+Rawalpindi/data=!4m7!3m6!1s0x38dfbe1693dca1a1:0x4d05249fbcd133d5!8m2!3d33.6886072!4d73.013056!16s%2Fg%2F11fxx64hvf!19sChIJoaHckxa-3zgR1TPRvJ8kBU0?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
49,drziaautismcenterspe_33.564665_73.126415,"Dr. Zia Autism Center , Speech , ABA Behavior Occupational .Physio Therapies","Dr. Zia Autism Center , Speech , ABA Behavior Occupational .Physio Therapies
4.9(21)
Speech pathologist ·  · Spire Medical & Rehabilitation center
Open ⋅ Closes 9 PM · +92 330 4343123",Speech pathologist,Open,33.5646647,73.1264148,"https://www.google.com/maps/place/Dr.+Zia+Autism+Center+,+Speech+,+ABA+Behavior+Occupational+.Physio+Therapies/data=!4m7!3m6!1s0x38dfedd0afb05e13:0xc903838ca3d7cb2c!8m2!3d33.5646647!4d73.1264148!16s%2Fg%2F11h3g3qxfs!19sChIJE16wr9Dt3zgRLMvXo4yDA8k?authuser=0&hl=en&rclk=1","Pathologist, Islamabad"
50,departmentofpatholog_33.703049_73.050065,Department of Pathology,"Department of Pathology
5.0(1)
Hospital · 3",Hospital,,33.7030487,73.0500648,https://www.google.com/maps/place/Department+of+Pathology/data=!4m7!3m6!1s0x38dfbf28e69614c1:0x5e7d820d6446eeed!8m2!3d33.7030487!4d73.0500648!16s%2Fg%2F11fpjfvx9k!19sChIJwRSW5ii_3zgR7e5GZA2CfV4?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
51,pathologycdahospital_33.716680_73.080218,Pathology CDA Hospital,"Pathology CDA Hospital
No reviews
Pathologist ·  · P38J+M3G
Open now",Pathologist,Open now,33.7166803,73.0802182,https://www.google.com/maps/place/Pathology+CDA+Hospital/data=!4m7!3m6!1s0x38dfbf0546d480e7:0xea56f0fa3b882972!8m2!3d33.7166803!4d73.0802182!16s%2Fg%2F11txld1x42!19sChIJ54DURgW_3zgRcimIO_rwVuo?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
52,spiremedicalrehabili_33.564428_73.126578,Spire Medical & Rehabilitation Center,"Spire Medical & Rehabilitation Center
5.0(10)
Medical Center ·  · 5
Open ⋅ Closes 9 PM · +92 330 2592597",Medical Center,Open,33.5644277,73.1265778,https://www.google.com/maps/place/Spire+Medical+%26+Rehabilitation+Center/data=!4m7!3m6!1s0x38dfed58f6848b0b:0x656c0a50acdd2174!8m2!3d33.5644277!4d73.1265778!16s%2Fg%2F11hdsmjwwp!19sChIJC4uE9ljt3zgRdCHdrFAKbGU?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
53,ycdcphysiotherapybeh_33.523267_73.144541,"YCDC (Physio Therapy , Behaviour Therapy, Occupational Therapy , Speech Therapy in Islamabad , Rawalpindi)","YCDC (Physio Therapy , Behaviour Therapy, Occupational Therapy , Speech Therapy in Islamabad , Rawalpindi)
4.9(33)
Speech pathologist ·  · first floor, Javed plaza, Gt road opposite dha2 gate 2, near ZIC petrol pump
Open 24 hours · +92 332 5149643",Speech pathologist,Open 24 hours,33.5232669,73.1445413,"https://www.google.com/maps/place/YCDC+%28Physio+Therapy+,+Behaviour+Therapy,+Occupational+Therapy+,+Speech+Therapy+in+Islamabad+,+Rawalpindi%29/data=!4m7!3m6!1s0x38df95c0bb372363:0x80eb22129f5fe2a2!8m2!3d33.5232669!4d73.1445413!16s%2Fg%2F11fd_psv22!19sChIJYyM3u8CV3zgRouJfnxIi64A?authuser=0&hl=en&rclk=1","Pathologist, Islamabad"
54,biosoftdiagnostic_33.627113_73.117475,Biosoft Diagnostic,"Biosoft Diagnostic
5.0(1)
Speech pathologist · J4G8+RX",Speech pathologist,,33.6271129,73.1174753,https://www.google.com/maps/place/Biosoft+Diagnostic/data=!4m7!3m6!1s0x38dfeba69670a763:0x34c85ccf37f2fbcf!8m2!3d33.6271129!4d73.1174753!16s%2Fg%2F11qbcrq4wg!19sChIJY6dwlqbr3zgRz_vyN89cyDQ?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
55,nayablabsanddiagnost_33.571802_73.146449,"Nayab Labs and Diagnostic Center - PWD, Islamabad Branch","Nayab Labs and Diagnostic Center - PWD, Islamabad Branch
4.9(209)
Medical laboratory ·  · Shop No 8, Plot No 2C, Makkah Plaza
Open ⋅ Closes 10 PM · +92 51 5155665",Medical laboratory,Open,33.5718024,73.1464489,"https://www.google.com/maps/place/Nayab+Labs+and+Diagnostic+Center+-+PWD,+Islamabad+Branch/data=!4m7!3m6!1s0x38dfedfe123e309f:0x6000c6559a1e2da5!8m2!3d33.5718024!4d73.1464489!16s%2Fg%2F11r3ykyg1w!19sChIJnzA-Ev7t3zgRpS0emlXGAGA?authuser=0&hl=en&rclk=1","Pathologist, Islamabad"
56,wonderspeechtherapyc_33.656203_72.854913,"Wonder Speech therapy Clinic, D17, Islamabad","Wonder Speech therapy Clinic, D17, Islamabad
4.6(14)
Speech pathologist · House 37 street 32, D 17/2
Closed ⋅ Opens 10 AM Fri · +92 331 5466081",Speech pathologist,Closed,33.6562027,72.8549134,"https://www.google.com/maps/place/Wonder+Speech+therapy+Clinic,+D17,+Islamabad/data=!4m7!3m6!1s0x38dfa3fff2690ee1:0xf23fbdd8ebf1849b!8m2!3d33.6562027!4d72.8549134!16s%2Fg%2F11vy68dd0y!19sChIJ4Q5p8v-j3zgRm4Tx69i9P_I?authuser=0&hl=en&rclk=1","Pathologist, Islamabad"
57,shahidamalikclinic_33.679668_73.245231,Shahida Malik Clinic,"Shahida Malik Clinic
5.0(1)
Speech pathologist · M6HW+R4V, 3rd Ave
Open ⋅ Closes 7 AM Fri · +92 300 4239822",Speech pathologist,Open,33.6796675,73.2452309,https://www.google.com/maps/place/Shahida+Malik+Clinic/data=!4m7!3m6!1s0x38dfe981bd296e55:0xc854edbd2639b8d7!8m2!3d33.6796675!4d73.2452309!16s%2Fg%2F11vdw5mt43!19sChIJVW4pvYHp3zgR17g5Jr3tVMg?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
58,drziaspeechababehavi_33.688773_72.992173,Dr Zia Speech ABA Behavior Autism Therapies,"Dr Zia Speech ABA Behavior Autism Therapies
5.0(3)
Speech pathologist ·  · Dr Z Pain & Brain Raja Market, Street 48
Open ⋅ Closes 9 PM",Speech pathologist,Open,33.6887729,72.9921726,https://www.google.com/maps/place/Dr+Zia+Speech+ABA+Behavior+Autism+Therapies/data=!4m7!3m6!1s0x38dfbf41168d0521:0xe5a2c48cf88160fa!8m2!3d33.6887729!4d72.9921726!16s%2Fg%2F11fdwnh96m!19sChIJIQWNFkG_3zgR-mCB-IzEouU?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
59,speechtherapybynexge_33.567526_73.135298,Speech therapy by NEXGEN hearing center,"Speech therapy by NEXGEN hearing center
4.8(45)
Speech pathologist · Police, Street 4
Open ⋅ Closes 10 PM · +92 333 0542843",Speech pathologist,Open,33.5675256,73.1352982,https://www.google.com/maps/place/Speech+therapy+by+NEXGEN+hearing+center/data=!4m7!3m6!1s0x38dfede6feb4b45f:0x7463b9f27b0cbe28!8m2!3d33.5675256!4d73.1352982!16s%2Fg%2F11ks6p_b4w!19sChIJX7S0_ubt3zgRKL4Me_K5Y3Q?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
60,totalkarediagnosticm_33.684449_72.986097,"TotalKare Diagnostic, Medical, Aesthetic Center and Laboratories","TotalKare Diagnostic, Medical, Aesthetic Center and Laboratories
4.7(35)
Medical diagnostic imaging center · First floor, Alkaram Plaza, above HBL
Open ⋅ Closes 9 PM · +92 331 0009008",Medical diagnostic imaging center,Open,33.6844491,72.986097,"https://www.google.com/maps/place/TotalKare+Diagnostic,+Medical,+Aesthetic+Center+and+Laboratories/data=!4m7!3m6!1s0x38dfbd7e3815fc43:0x229d4d4f9f956143!8m2!3d33.6844491!4d72.986097!16s%2Fg%2F11s7p_dsy5!19sChIJQ_wVOH693zgRQ2GVn09NnSI?authuser=0&hl=en&rclk=1","Pathologist, Islamabad"
61,imrinstituteofmedica_33.697015_73.051193,IMR: Institute of Medical Rehabilitation,"IMR: Institute of Medical Rehabilitation
4.9(95)
Hospital ·  · 12M
Open ⋅ Closes 9 PM · +92 332 2266136",Hospital,Open,33.6970145,73.0511933,https://www.google.com/maps/place/IMR:+Institute+of+Medical+Rehabilitation/data=!4m7!3m6!1s0x38dfbfc88e7a6653:0x8821d14b8fe96eaf!8m2!3d33.6970145!4d73.0511933!16s%2Fg%2F11ckqr975r!19sChIJU2Z6jsi_3zgRr27pj0vRIYg?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
62,islamabadhealthcarel_33.666817_73.074377,islamabad Health care Lab & Vaccination Center,"islamabad Health care Lab & Vaccination Center
4.7(3)
Medical laboratory ·  · VIP Plaza
Open 24 hours · +92 300 9449677",Medical laboratory,Open 24 hours,33.6668172,73.0743768,https://www.google.com/maps/place/islamabad+Health+care+Lab+%26+Vaccination+Center/data=!4m7!3m6!1s0x38dfbf0d96b2110f:0x4b9c4a272cf94f71!8m2!3d33.6668172!4d73.0743768!16s%2Fg%2F11mb1mf1wt!19sChIJDxGylg2_3zgRcU_5LCdKnEs?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
63,pimshospitalislamaba_33.703334_73.052352,PIMS Hospital Islamabad,"PIMS Hospital Islamabad
3.9(818)
Government hospital ·  · Ibn-e-Sina Rd
Open 24 hours · +92 51 9261170",Government hospital,Open 24 hours,33.7033339,73.0523516,https://www.google.com/maps/place/PIMS+Hospital+Islamabad/data=!4m7!3m6!1s0x38df950787a46b87:0x38d56dc761e05e4f!8m2!3d33.7033339!4d73.0523516!16s%2Fg%2F11r6fwws34!19sChIJh2ukhweV3zgRT17gYcdt1Tg?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
64,saminaamanatlaborato_33.696729_73.050697,Samina Amanat Laboratory & Medical Clinic,"Samina Amanat Laboratory & Medical Clinic
4.0(20)
Hematologist · Shop 01, Lower Ground, Time Square Plaza, next to IDC Clinics
Open ⋅ Closes 9 PM · +92 51 6154301",Hematologist,Open,33.6967294,73.0506974,https://www.google.com/maps/place/Samina+Amanat+Laboratory+%26+Medical+Clinic/data=!4m7!3m6!1s0x38df951f6513f3ad:0x1011812cb5fa91d1!8m2!3d33.6967294!4d73.0506974!16s%2Fg%2F12mkw8fzd!19sChIJrfMTZR-V3zgR0ZH6tSyBERA?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
65,lifesciencediagnosti_33.697943_73.049093,Life Science Diagnostics & clinic/Dr Muhammad Zubair Clinic - Islamabad,"Life Science Diagnostics & clinic/Dr Muhammad Zubair Clinic - Islamabad
3.3(3)
Laboratory · Shop No, G-12, Ground Floor, Executive Complex
Open ⋅ Closes 9 PM · +92 334 7576553",Laboratory,Open,33.6979432,73.0490934,https://www.google.com/maps/place/Life+Science+Diagnostics+%26+clinic%2FDr+Muhammad+Zubair+Clinic+-+Islamabad/data=!4m7!3m6!1s0x38dfbfda0beeb3e5:0x178aa20851c41b9a!8m2!3d33.6979432!4d73.0490934!16s%2Fg%2F11s2l71j28!19sChIJ5bPuC9q_3zgRmhvEUQiiihc?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
66,metropolelaboratorie_33.698144_73.048704,Metropole Laboratories Private Limited,"Metropole Laboratories Private Limited
4.7(294)
Medical laboratory ·  · Cresent Arcade, 20-C
Open ⋅ Closes 12 AM · +92 51 111 988 988",Medical laboratory,Open,33.6981435,73.0487041,https://www.google.com/maps/place/Metropole+Laboratories+Private+Limited/data=!4m7!3m6!1s0x38dfbf0bfab85243:0xd442f36821dbf48a!8m2!3d33.6981435!4d73.0487041!16s%2Fg%2F11fnrz67_5!19sChIJQ1K4-gu_3zgRivTbIWjzQtQ?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
67,bolchaalspeechtherap_33.695409_73.050614,Bol Chaal Speech Therapy Behavior Therapy Occupational Therapy Clinical & Home Services,"Bol Chaal Speech Therapy Behavior Therapy Occupational Therapy Clinical & Home Services
5.0(1)
Speech pathologist · Office 12 2nd Floor, Pakland Square
Open 24 hours · +92 370 4189070",Speech pathologist,Open 24 hours,33.6954088,73.0506139,https://www.google.com/maps/place/Bol+Chaal+Speech+Therapy+Behavior+Therapy+Occupational+Therapy+Clinical+%26+Home+Services/data=!4m7!3m6!1s0x38dfbf961ac6c65d:0x53e24e231af35b35!8m2!3d33.6954088!4d73.0506139!16s%2Fg%2F11wc5rtyg9!19sChIJXcbGGpa_3zgRNVvzGiNO4lM?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
68,wecarelabsdiagnostic_33.561982_73.134684,We Care Labs & Diagnostic Centre (Pvt) Ltd.,"We Care Labs & Diagnostic Centre (Pvt) Ltd.
5.0(45)
Laboratory ·  · O9 PWD, Shop # 03 Groud Floor Chughtai Arcade, 02
Open ⋅ Closes 10 PM · +92 51 6157437",Laboratory,Open,33.561982,73.1346843,https://www.google.com/maps/place/We+Care+Labs+%26+Diagnostic+Centre+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x38dfedae2bcb8599:0x96ce616f04c2175e!8m2!3d33.561982!4d73.1346843!16s%2Fg%2F11t603_s6j!19sChIJmYXLK67t3zgRXhfCBG9hzpY?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
69,bolchaalspeechtherap_33.672123_73.074526,Bol chaal Speech Therapy Behavior Therapy Occupational Therapy Physical Therapy Clinical & home Based Services,"Bol chaal Speech Therapy Behavior Therapy Occupational Therapy Physical Therapy Clinical & home Based Services
5.0(1)
Speech pathologist · Market, Flat No. 2 Plot #2-J Sangam
Open 24 hours",Speech pathologist,Open 24 hours,33.6721231,73.0745259,https://www.google.com/maps/place/Bol+chaal+Speech+Therapy+Behavior+Therapy+Occupational+Therapy+Physical+Therapy+Clinical+%26+home+Based+Services/data=!4m7!3m6!1s0x38df951aa55b4461:0xc5179d6512acfbc6!8m2!3d33.6721231!4d73.0745259!16s%2Fg%2F11w8vbynmt!19sChIJYURbpRqV3zgRxvusEmWdF8U?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
70,pimslaboratory_33.703124_73.050112,PIMS Laboratory,"PIMS Laboratory
3.6(66)
Laboratory ·  · P332+62X
+92 319 5183384",Laboratory,,33.7031237,73.0501124,https://www.google.com/maps/place/PIMS+Laboratory/data=!4m7!3m6!1s0x38dfbfb7061e6833:0xe1ab90f6b95fc2c8!8m2!3d33.7031237!4d73.0501124!16s%2Fg%2F11c60bnmv9!19sChIJM2geBre_3zgRyMJfufaQq-E?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
71,sochpsychologicalcli_33.560173_73.133577,SOCH Psychological Clinics Bahria Branch,"SOCH Psychological Clinics Bahria Branch
4.9(163)
Mental health clinic ·  · 415D Street 26, near Bahria 1
Open ⋅ Closes 7 PM · +92 343 1433331",Mental health clinic,Open,33.5601729,73.1335767,https://www.google.com/maps/place/SOCH+Psychological+Clinics+Bahria+Branch/data=!4m7!3m6!1s0x38dfedee6ff0f6f9:0x596fc28ace050820!8m2!3d33.5601729!4d73.1335767!16s%2Fg%2F11h6m4n74z!19sChIJ-fbwb-7t3zgRIAgFzorCb1k?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
72,rapidhealingmedicals_33.616116_73.086108,Rapid Healing Medical Services-Islamabad Clinic,"Rapid Healing Medical Services-Islamabad Clinic
4.4(14)
Psychologist
Open ⋅ Closes 7 PM · +92 336 1820007",Psychologist,Open,33.6161162,73.086108,https://www.google.com/maps/place/Rapid+Healing+Medical+Services-Islamabad+Clinic/data=!4m7!3m6!1s0x38dfbfe77b6af223:0xabddc83fde9e436f!8m2!3d33.6161162!4d73.086108!16s%2Fg%2F11jr6hpnh6!19sChIJI_Jqe-e_3zgRb0Oe3j_I3as?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
73,homenursingpatientsc_33.716945_73.064870,Home Nursing Patients Care Services Islamabad & Rawalpindi,"Home Nursing Patients Care Services Islamabad & Rawalpindi
5.0(11)
Nursing home · H8/1
Open 24 hours · +92 305 7882422",Nursing home,Open 24 hours,33.716945,73.0648701,https://www.google.com/maps/place/Home+Nursing+Patients+Care+Services+Islamabad+%26+Rawalpindi/data=!4m7!3m6!1s0x861d40cda8af5049:0x6e54048f7f6208d6!8m2!3d33.716945!4d73.0648701!16s%2Fg%2F11w3rbgg31!19sChIJSVCvqM1AHYYR1ghif48EVG4?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
74,sparktherapyservices_33.697618_72.969010,SPARK therapy Services,"SPARK therapy Services
5.0(11)
Speech pathologist · 226 Street 91
+92 327 5544111",Speech pathologist,,33.6976176,72.9690096,https://www.google.com/maps/place/SPARK+therapy+Services/data=!4m7!3m6!1s0x38dfbd0069172b0f:0x5123ff963fc45164!8m2!3d33.6976176!4d72.9690096!16s%2Fg%2F11lyxhnd9t!19sChIJDysXaQC93zgRZFHEP5b_I1E?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
75,idclabdiagnosticcent_33.644012_73.031559,IDC Lab & Diagnostic Center I-10,"IDC Lab & Diagnostic Center I-10
4.8(174)
Laboratory ·  · Ground Floor, Sahi Plaza
Open ⋅ Closes 10 PM",Laboratory,Open,33.6440122,73.0315589,https://www.google.com/maps/place/IDC+Lab+%26+Diagnostic+Center+I-10/data=!4m7!3m6!1s0x38df95b1a03e97d7:0x3f92b6f74c1591cf!8m2!3d33.6440122!4d73.0315589!16s%2Fg%2F11pkbmbr09!19sChIJ15c-oLGV3zgRz5EVTPe2kj8?authuser=0&hl=en&rclk=1,"Pathologist, Islamabad"
