Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
47,drahmedshahabgpclini_33.725127_73.044353,Dr. Ahmed Shahab (GP Clinic),"Dr. Ahmed Shahab (GP Clinic)
5.0(28)
Doctor ·  · house 250 Street 23
Open ⋅ Closes 6 PM · +92 300 8541212",Doctor,Open,33.7251266,73.0443527,https://www.google.com/maps/place/Dr.+Ahmed+Shahab+%28GP+Clinic%29/data=!4m7!3m6!1s0x38dfbf01418163d5:0x5c7b230c44970cd!8m2!3d33.7251266!4d73.0443527!16s%2Fg%2F11dxl9g2z9!19sChIJ1WOBQQG_3zgRzXBJxDCyxwU?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
48,drsajjadnaseerbestpu_33.711212_73.041583,Dr Sajjad Naseer Best Pulmonologist/Chest Specialist Associate Professor,"Dr Sajjad Naseer Best Pulmonologist/Chest Specialist Associate Professor
4.9(149)
Pulmonologist ·  · Islamabad Specialist Clinic
Open ⋅ Closes 5 PM · +92 349 5007011",Pulmonologist,Open,33.7112124,73.0415825,https://www.google.com/maps/place/Dr+Sajjad+Naseer+Best+Pulmonologist%2FChest+Specialist+Associate+Professor/data=!4m7!3m6!1s0x38dfbf1357aed4c9:0xd3e8af76202c5bdc!8m2!3d33.7112124!4d73.0415825!16s%2Fg%2F11lkj1nrzd!19sChIJydSuVxO_3zgR3FssIHav6NM?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
49,drmahvishzahrabestde_33.550675_73.112737,"Dr Mahvish Zahra (Best Dermatologist,Skin Specialist In Islamabad/Rawalpindi),Best Botox/lip fillers/Double chin liposuction","Dr Mahvish Zahra (Best Dermatologist,Skin Specialist In Islamabad/Rawalpindi),Best Botox/lip fillers/Double chin liposuction
4.9(297)
Dermatologist ·  · Grande Street 61
Open ⋅ Closes 10 PM · +92 314 8125393",Dermatologist,Open,33.550675,73.1127374,"https://www.google.com/maps/place/Dr+Mahvish+Zahra+%28Best+Dermatologist,Skin+Specialist+In+Islamabad%2FRawalpindi%29,Best+Botox%2Flip+fillers%2FDouble+chin+liposuction/data=!4m7!3m6!1s0x38dfebead7b144cd:0xd54682bd212e7638!8m2!3d33.550675!4d73.1127374!16s%2Fg%2F11sp66qfbg!19sChIJzUSx1-rr3zgROHYuIb2CRtU?authuser=0&hl=en&rclk=1","Dr., Islamabad"
50,drfarrukhzamanbestdi_33.711010_73.040815,Dr Farrukh Zaman - Best Diabetologist in Islamabad,"Dr Farrukh Zaman - Best Diabetologist in Islamabad
4.9(75)
Diabetologist ·  · Medcity International Hospital, Kohistan Rd, near IDC
Closed ⋅ Opens 4 PM · +92 312 5533999",Diabetologist,Closed,33.7110104,73.0408152,https://www.google.com/maps/place/Dr+Farrukh+Zaman+-+Best+Diabetologist+in+Islamabad/data=!4m7!3m6!1s0x38dfbfcb308c3e35:0xe98e52082babc30!8m2!3d33.7110104!4d73.0408152!16s%2Fg%2F11p0vj24bh!19sChIJNT6MMMu_3zgRMLy6giDlmA4?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
51,drsajidnaseemrheumat_33.710702_73.041511,Dr Sajid Naseem Rheumatologist,"Dr Sajid Naseem Rheumatologist
5.0(25)
Rheumatologist ·  · Ali Medical Centre
Opens soon ⋅ 2:30 PM · +92 51 8090200",Rheumatologist,Opens soon,33.7107025,73.0415114,https://www.google.com/maps/place/Dr+Sajid+Naseem+Rheumatologist/data=!4m7!3m6!1s0x38dfbfa738f64065:0x795bf4867e395a65!8m2!3d33.7107025!4d73.0415114!16s%2Fg%2F11h6s1sxqc!19sChIJZUD2OKe_3zgRZVo5fob0W3k?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
52,drtaliyasclinic_33.689457_73.039991,Dr. Taliya's Clinic,"Dr. Taliya's Clinic
3.9(117)
Medical Center ·  · Street #66, Noor Plaza, Taqwa Market
Open 24 hours · +92 51 2260010",Medical Center,Open 24 hours,33.6894567,73.0399914,https://www.google.com/maps/place/Dr.+Taliya%27s+Clinic/data=!4m7!3m6!1s0x38dfbe32c93d4c9b:0x57e939cbc65699b5!8m2!3d33.6894567!4d73.0399914!16s%2Fg%2F11b5s2gj9_!19sChIJm0w9yTK-3zgRtZlWxss56Vc?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
53,drsadiaclinic_33.678657_73.008555,Dr.Sadia Clinic,"Dr.Sadia Clinic
4.7(162)
Obstetrician-gynecologist ·  · 189 Street 20
Open ⋅ Closes 4 PM · +92 321 5125726",Obstetrician-gynecologist,Open,33.6786566,73.0085551,https://www.google.com/maps/place/Dr.Sadia+Clinic/data=!4m7!3m6!1s0x38dfbf293d1b95ef:0x1ce7af56b044498c!8m2!3d33.6786566!4d73.0085551!16s%2Fg%2F11gjhfljhy!19sChIJ75UbPSm_3zgRjElEsFav5xw?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
54,drammarageneralphysi_33.648485_73.040456,Dr Ammara general physician(Adult and child physician)(specialized doctors clinic),"Dr Ammara general physician(Adult and child physician)(specialized doctors clinic)
5.0(21)
Medical Center · Specialized doctors clinic, shoukat plaza, korang road near ABL parking, Markaz
Open 24 hours · +92 336 1110225",Medical Center,Open 24 hours,33.6484854,73.0404562,https://www.google.com/maps/place/Dr+Ammara+general+physician%28Adult+and+child+physician%29%28specialized+doctors+clinic%29/data=!4m7!3m6!1s0x38df958e1ba019af:0xcbfffc7dfe0d76ee!8m2!3d33.6484854!4d73.0404562!16s%2Fg%2F11wfrb_666!19sChIJrxmgG46V3zgR7nYN_n38_8s?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
55,drsanajunaidabbasi_33.667313_73.104453,Dr Sana Junaid Abbasi,"Dr Sana Junaid Abbasi
4.9(287)
Obstetrician-gynecologist ·  · Plot 20 Street 38
Open ⋅ Closes 7 PM · +92 321 5152725",Obstetrician-gynecologist,Open,33.6673125,73.1044532,https://www.google.com/maps/place/Dr+Sana+Junaid+Abbasi/data=!4m7!3m6!1s0x38df959f6b53280b:0xd60f641b71e877eb!8m2!3d33.6673125!4d73.1044532!16s%2Fg%2F11mr237xsy!19sChIJCyhTa5-V3zgR63focRtkD9Y?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
56,drazmatalibestdiabet_33.696908_73.051083,Dr Azmat Ali | Best Diabetologist in Islamabad | best doctor for Diabetes,"Dr Azmat Ali | Best Diabetologist in Islamabad | best doctor for Diabetes
4.2(5)
Doctor · Islamabad Specialist Clinic , Room no 2
Closed ⋅ Opens 3:30 PM · +92 51 2340257",Doctor,Closed,33.6969084,73.0510832,https://www.google.com/maps/place/Dr+Azmat+Ali+%7C+Best+Diabetologist+in+Islamabad+%7C+best+doctor+for+Diabetes/data=!4m7!3m6!1s0x38dfbfd5d7d639cb:0xd2b38893eaf2f37!8m2!3d33.6969084!4d73.0510832!16s%2Fg%2F11j_65cklf!19sChIJyznW19W_3zgRNy-vPok4Kw0?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
57,assistantprofessordr_33.645093_72.963537,Assistant Professor Dr Saad Hameed Medical Specialist / Diabetologist Islamabad,"Assistant Professor Dr Saad Hameed Medical Specialist / Diabetologist Islamabad
4.9(57)
Doctor · Alaya Medical Center, Main Double Road
Closed ⋅ Opens 7:30 PM · +92 300 5257511",Doctor,Closed,33.6450927,72.9635366,https://www.google.com/maps/place/Assistant+Professor+Dr+Saad+Hameed+Medical+Specialist+%2F+Diabetologist+Islamabad/data=!4m7!3m6!1s0x38df97a33e811e95:0xd4cd7e292258ec05!8m2!3d33.6450927!4d72.9635366!16s%2Fg%2F11kc0z1r51!19sChIJlR6BPqOX3zgRBexYIil-zdQ?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
58,islamabadentcenterpv_33.697989_73.048847,"Islamabad ENT Center-Pvt.Ltd"" (Rhinoplasty) Ear, Nose, Throat Specialist's, Surgeon's","Islamabad ENT Center-Pvt.Ltd"" (Rhinoplasty) Ear, Nose, Throat Specialist's, Surgeon's
4.8(186)
Otolaryngology clinic ·  · officia 20 Ground Floor, executive Complex, Back Side PSO Pump, Markaz, near TCS Office
Open ⋅ Closes 9 PM · +92 342 4512784",Otolaryngology clinic,Open,33.6979885,73.0488475,"https://www.google.com/maps/place/Islamabad+ENT+Center-Pvt.Ltd%22+%28Rhinoplasty%29+Ear,+Nose,+Throat+Specialist%27s,+Surgeon%27s/data=!4m7!3m6!1s0x38dfbfbf21ad4751:0xd3a073468163936!8m2!3d33.6979885!4d73.0488475!16s%2Fg%2F11mwys_dgl!19sChIJUUetIb-_3zgRNjkWaDQHOg0?authuser=0&hl=en&rclk=1","Dr., Islamabad"
59,drfaridullahkhanzimr_33.711115_73.041550,Dr Faridullah Khan Zimri (Islamabad Orthopedic and Spine Clinic),"Dr Faridullah Khan Zimri (Islamabad Orthopedic and Spine Clinic)
4.8(705)
Orthopedic clinic ·  · Rawal Arcade, Ground Floor Plot 13-C
Open ⋅ Closes 7 PM · +92 51 2266066",Orthopedic clinic,Open,33.7111145,73.0415504,https://www.google.com/maps/place/Dr+Faridullah+Khan+Zimri+%28Islamabad+Orthopedic+and+Spine+Clinic%29/data=!4m7!3m6!1s0x38dfbfc9a8629e41:0xee0449aed8852dc7!8m2!3d33.7111145!4d73.0415504!16s%2Fg%2F11r9911vm1!19sChIJQZ5iqMm_3zgRxy2F2K5JBO4?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
60,dranwaarkianimaroofi_33.695385_73.012947,Dr Anwaar Kiani Maroof international hospital islamabad,"Dr Anwaar Kiani Maroof international hospital islamabad
5.0(1)
Doctor
Open ⋅ Closes 4:30 AM Fri · +92 300 0475577",Doctor,Open,33.6953852,73.0129467,https://www.google.com/maps/place/Dr+Anwaar+Kiani+Maroof+international+hospital+islamabad/data=!4m7!3m6!1s0x27191e6474cb9083:0xdda6655e30cc8f5e!8m2!3d33.6953852!4d73.0129467!16s%2Fg%2F11lnmsxnh7!19sChIJg5DLdGQeGScRXo_MMF5lpt0?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
61,profdrinayatadilclin_33.709191_73.056302,Prof. Dr Inayat Adil Clinic,"Prof. Dr Inayat Adil Clinic
3.6(29)
Gastroenterologist · GutCare/City Clinic, Basement Gondal Plaza AKM Fazl-ul-Haq Rd, adjacent to Khyber Plaza, behind Nadra
Closed ⋅ Opens 5:30 PM · +92 300 5197153",Gastroenterologist,Closed,33.7091912,73.0563022,https://www.google.com/maps/place/Prof.+Dr+Inayat+Adil+Clinic/data=!4m7!3m6!1s0x38dfbfbcd76acdfb:0xc9e34d7c030e4af7!8m2!3d33.7091912!4d73.0563022!16s%2Fg%2F11xhh_ks7!19sChIJ-81q17y_3zgR90oOA3xN48k?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
62,drsarimhashmatlodhi_33.696593_73.050488,Dr. Sarim Hashmat Lodhi,"Dr. Sarim Hashmat Lodhi
4.4(37)
Doctor ·  · Advance international hospital
Open ⋅ Closes 4 PM · +92 311 5033554",Doctor,Open,33.6965926,73.0504879,https://www.google.com/maps/place/Dr.+Sarim+Hashmat+Lodhi/data=!4m7!3m6!1s0x38df97ba7088ed21:0xd2d3c4fd8732938c!8m2!3d33.6965926!4d73.0504879!16s%2Fg%2F11j4w6btrj!19sChIJIe2IcLqX3zgRjJMyh_3E09I?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
63,ladydrkhadijakhan_33.665926_73.068573,Lady Dr. Khadija Khan,"Lady Dr. Khadija Khan
4.3(60)
Doctor ·  · 382 Street 25
Closed ⋅ Opens 3 PM · +92 333 5190629",Doctor,Closed,33.6659264,73.068573,https://www.google.com/maps/place/Lady+Dr.+Khadija+Khan/data=!4m7!3m6!1s0x38df954115f4c12b:0x274f6fed1151b899!8m2!3d33.6659264!4d73.068573!16s%2Fg%2F11fxqm3b_j!19sChIJK8H0FUGV3zgRmbhREe1vTyc?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
64,drsaleemqureshiclini_33.733390_73.071273,Dr Saleem Qureshi Clinic,"Dr Saleem Qureshi Clinic
4.6(30)
Doctor ·  · House #11 Hill Rd
+92 51 2825659",Doctor,,33.7333898,73.0712725,https://www.google.com/maps/place/Dr+Saleem+Qureshi+Clinic/data=!4m7!3m6!1s0x38dfbf5a23be1205:0x8b32a885364615de!8m2!3d33.7333898!4d73.0712725!16s%2Fg%2F11h2hjlfl2!19sChIJBRK-I1q_3zgR3hVGNoWoMos?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
65,drsyedtanseerasghar_33.718041_73.072767,Dr. Syed Tanseer Asghar,"Dr. Syed Tanseer Asghar
4.9(28)
Bariatric surgeon ·  · Kalsoom Plaza, Kalsoom International Hospital, Blue Area
Open ⋅ Closes 5 PM · +92 321 5110089",Bariatric surgeon,Open,33.718041,73.0727675,https://www.google.com/maps/place/Dr.+Syed+Tanseer+Asghar/data=!4m7!3m6!1s0x38df97e7545e7a81:0x1d3b906dd4d322f4!8m2!3d33.718041!4d73.0727675!16s%2Fg%2F11fky_t9xh!19sChIJgXpeVOeX3zgR9CLT1G2QOx0?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
66,drfarahwaqasmbbsfcps_33.615573_73.133361,"Dr Farah Waqas MBBS,FCPS, RMP. Specialist Gynaecologist & Obstetrician","Dr Farah Waqas MBBS,FCPS, RMP. Specialist Gynaecologist & Obstetrician
4.9(143)
Obstetrician-gynecologist ·  · Mothers Care Clinic Street 2 Ghori Town
Closed ⋅ Opens 5:30 PM · +92 324 5800706",Obstetrician-gynecologist,Closed,33.6155728,73.1333607,"https://www.google.com/maps/place/Dr+Farah+Waqas+MBBS,FCPS,+RMP.+Specialist+Gynaecologist+%26+Obstetrician/data=!4m7!3m6!1s0x38dfeb20bab54b0b:0x928e0a5ae1084b4a!8m2!3d33.6155728!4d73.1333607!16s%2Fg%2F11m0ps6057!19sChIJC0u1uiDr3zgRSksI4VoKjpI?authuser=0&hl=en&rclk=1","Dr., Islamabad"
67,driftikharahmedmalik_33.722613_73.082213,Dr Iftikhar Ahmed Malik Clinic,"Dr Iftikhar Ahmed Malik Clinic
5.0(23)
Occupational medical physician · Huma plaza blue area opsite poly clinic
+92 334 5011890",Occupational medical physician,,33.7226134,73.0822134,https://www.google.com/maps/place/Dr+Iftikhar+Ahmed+Malik+Clinic/data=!4m7!3m6!1s0x38dfbf8160df611f:0xc865963bf4ca6c9!8m2!3d33.7226134!4d73.0822134!16s%2Fg%2F11xnkjynx!19sChIJH2HfYIG_3zgRyaZMv2NZhgw?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
68,dromerhassaanaftabah_33.698290_73.049154,Dr. Omer Hassaan Aftab Ahmad Gastroenterologist and Hepatologist,"Dr. Omer Hassaan Aftab Ahmad Gastroenterologist and Hepatologist
4.9(325)
Gastroenterologist ·  · 12-A, LG Floor, Omer Diagnostic & Specialist Clinics, CBC Plaza
Open ⋅ Closes 6 PM · +92 336 5993116",Gastroenterologist,Open,33.6982897,73.0491536,https://www.google.com/maps/place/Dr.+Omer+Hassaan+Aftab+Ahmad+Gastroenterologist+and+Hepatologist/data=!4m7!3m6!1s0x38dfbf4a8f420f77:0x2192acf1c88ef058!8m2!3d33.6982897!4d73.0491536!16s%2Fg%2F11q250kz3k!19sChIJdw9Cj0q_3zgRWPCOyPGskiE?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
69,drhafizmohammadzubai_33.677937_73.030062,Dr Hafiz Mohammad Zubair Gastroenterologist / Diabetes specialist / Medical specialist in islamabad,"Dr Hafiz Mohammad Zubair Gastroenterologist / Diabetes specialist / Medical specialist in islamabad
4.9(158)
Diabetologist ·  · G, 9/1 Street 30
Open ⋅ Closes 11 PM · +92 334 7576553",Diabetologist,Open,33.6779375,73.0300625,https://www.google.com/maps/place/Dr+Hafiz+Mohammad+Zubair+Gastroenterologist+%2F+Diabetes+specialist+%2F+Medical+specialist+in+islamabad/data=!4m7!3m6!1s0x38dfbf0008371c81:0x2124920bd91a6c36!8m2!3d33.6779375!4d73.0300625!16s%2Fg%2F11vpcxq_f6!19sChIJgRw3CAC_3zgRNmwa2QuSJCE?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
70,drmohibullahmushwani_33.677652_73.029794,Dr. Mohibullah Mushwani,"Dr. Mohibullah Mushwani
4.9(114)
Otolaryngologist ·  · Zobia Hospital, I & T Center, 150 Street 30
Closed ⋅ Opens 3 PM · +92 333 7660661",Otolaryngologist,Closed,33.6776517,73.0297944,https://www.google.com/maps/place/Dr.+Mohibullah+Mushwani/data=!4m7!3m6!1s0x38df97214d715cf1:0x8982d1b5943d2cd9!8m2!3d33.6776517!4d73.0297944!16s%2Fg%2F11lfh3zd57!19sChIJ8VxxTSGX3zgR2Sw9lLXRgok?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
71,alimedicalcentre_33.710413_73.042016,Ali Medical Centre,"Ali Medical Centre
3.4(730)
Private hospital ·  · P26Q+JWM, Kohistan Rd
Open 24 hours · +92 51 8090200",Private hospital,Open 24 hours,33.7104129,73.0420161,https://www.google.com/maps/place/Ali+Medical+Centre/data=!4m7!3m6!1s0x38dfbfad680bca0d:0x8035f4aacf56cf3d!8m2!3d33.7104129!4d73.0420161!16s%2Fg%2F1tgw88nw!19sChIJDcoLaK2_3zgRPc9Wz6r0NYA?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
72,sexologistinislamaba_33.711921_73.060855,Sexologist in Islamabad Dr Farooq Nasim Bhatti,"Sexologist in Islamabad Dr Farooq Nasim Bhatti
4.7(21)
Sexologist · Margala Clinic 64-East Masco Plaza Jinnah Ave, Block H، Blue
Open ⋅ Closes 5 PM · +92 300 4577606",Sexologist,Open,33.711921,73.0608554,https://www.google.com/maps/place/Sexologist+in+Islamabad+Dr+Farooq+Nasim+Bhatti/data=!4m7!3m6!1s0x38dfbfbcd7c863a7:0xec810e7bfe4c5364!8m2!3d33.711921!4d73.0608554!16s%2Fg%2F12mkw8d46!19sChIJp2PI17y_3zgRZFNM_nsOgew?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
73,draliyakhalidpsychia_33.710520_73.041911,Dr Aliya Khalid Psychiatrist,"Dr Aliya Khalid Psychiatrist
4.3(37)
Psychiatrist ·  · Ali Medical Center, Basement Room 5
Closed ⋅ Opens 11 AM Fri · +92 332 2221555",Psychiatrist,Closed,33.71052,73.041911,https://www.google.com/maps/place/Dr+Aliya+Khalid+Psychiatrist/data=!4m7!3m6!1s0x38dfbfd9e2f52c25:0xb5d39b5afef95921!8m2!3d33.71052!4d73.041911!16s%2Fg%2F11qnvpmnxb!19sChIJJSz14tm_3zgRIVn5_lqb07U?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
74,drrizwansultan_33.680702_73.035475,Dr Rizwan Sultan,"Dr Rizwan Sultan
4.6(40)
Surgeon ·  · Street 31
Closed ⋅ Opens 7 PM · +92 51 2255073",Surgeon,Closed,33.6807022,73.0354745,https://www.google.com/maps/place/Dr+Rizwan+Sultan/data=!4m7!3m6!1s0x38dfbfccb85c6c6d:0x5d6e6ee0160f3b4e!8m2!3d33.6807022!4d73.0354745!16s%2Fg%2F11q367j24_!19sChIJbWxcuMy_3zgRTjsPFuBubl0?authuser=0&hl=en&rclk=1,"Dr., Islamabad"
